Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Chart,1,chart1_100_2_seed12_StmtReplace_602_6.patch,10,67,0
Chart,1,chart1_100_2_seed2_StmtDelete_602.patch,1,67,0
Chart,1,chart1_100_2_seed2_StmtDelete_602.patch,2,73,1
Chart,1,chart1_100_2_seed2_StmtDelete_602.patch,3,71,1
Chart,1,chart1_100_2_seed2_StmtDelete_602.patch,4,78,1
Chart,1,chart1_100_2_seed2_StmtDelete_602.patch,5,73,1
Chart,1,chart1_100_2_seed2_StmtDelete_602.patch,6,67,1
Chart,1,chart1_100_2_seed2_StmtDelete_602.patch,7,73,1
Chart,1,chart1_100_2_seed2_StmtDelete_602.patch,8,73,1
Chart,1,chart1_100_2_seed2_StmtDelete_602.patch,9,71,1
Chart,1,chart1_100_2_seed2_StmtDelete_602.patch,10,67,0
Chart,1,chart1_100_2_seed4_StmtReplace_601_153.patch,1,67,0
Chart,1,chart1_100_2_seed4_StmtReplace_601_153.patch,2,73,1
Chart,1,chart1_100_2_seed4_StmtReplace_601_153.patch,3,71,2
Chart,1,chart1_100_2_seed4_StmtReplace_601_153.patch,4,78,1
Chart,1,chart1_100_2_seed4_StmtReplace_601_153.patch,5,73,1
Chart,1,chart1_100_2_seed4_StmtReplace_601_153.patch,6,67,1
Chart,1,chart1_100_2_seed4_StmtReplace_601_153.patch,7,73,1
Chart,1,chart1_100_2_seed4_StmtReplace_601_153.patch,8,73,1
Chart,1,chart1_100_2_seed4_StmtReplace_601_153.patch,9,71,1
Chart,1,chart1_100_2_seed4_StmtReplace_601_153.patch,10,67,0
Chart,1,chart1_100_2_seed6_StmtDelete_603.patch,1,67,0
Chart,1,chart1_100_2_seed6_StmtDelete_603.patch,2,73,1
Chart,1,chart1_100_2_seed6_StmtDelete_603.patch,3,71,1
Chart,1,chart1_100_2_seed6_StmtDelete_603.patch,4,78,1
Chart,1,chart1_100_2_seed6_StmtDelete_603.patch,5,73,1
Chart,1,chart1_100_2_seed6_StmtDelete_603.patch,6,67,1
Chart,1,chart1_100_2_seed6_StmtDelete_603.patch,7,73,1
Chart,1,chart1_100_2_seed6_StmtDelete_603.patch,8,73,1
Chart,1,chart1_100_2_seed6_StmtDelete_603.patch,9,71,1
Chart,1,chart1_100_2_seed6_StmtDelete_603.patch,10,67,0
Chart,1,chart1_100_2_seed9_StmtReplace_603_2.patch,1,67,0
Chart,1,chart1_100_2_seed9_StmtReplace_603_2.patch,2,73,1
Chart,1,chart1_100_2_seed9_StmtReplace_603_2.patch,3,71,1
Chart,1,chart1_100_2_seed9_StmtReplace_603_2.patch,4,78,1
Chart,1,chart1_100_2_seed9_StmtReplace_603_2.patch,5,73,1
Chart,1,chart1_100_2_seed9_StmtReplace_603_2.patch,6,67,1
Chart,1,chart1_100_2_seed9_StmtReplace_603_2.patch,7,73,1
Chart,1,chart1_100_2_seed9_StmtReplace_603_2.patch,8,73,1
Chart,1,chart1_100_2_seed9_StmtReplace_603_2.patch,9,71,1
Chart,1,chart1_100_2_seed9_StmtReplace_603_2.patch,10,67,0
Chart,1,chart1_100_3_seed1_StmtDelete_601.patch,1,67,0
Chart,1,chart1_100_3_seed1_StmtDelete_601.patch,2,73,1
Chart,1,chart1_100_3_seed1_StmtDelete_601.patch,3,71,1
Chart,1,chart1_100_3_seed1_StmtDelete_601.patch,4,78,1
Chart,1,chart1_100_3_seed1_StmtDelete_601.patch,5,73,1
Chart,1,chart1_100_3_seed1_StmtDelete_601.patch,6,67,1
Chart,1,chart1_100_3_seed1_StmtDelete_601.patch,7,73,1
Chart,1,chart1_100_3_seed1_StmtDelete_601.patch,8,73,1
Chart,1,chart1_100_3_seed1_StmtDelete_601.patch,9,71,1
Chart,1,chart1_100_3_seed1_StmtDelete_601.patch,10,67,0
Chart,1,chart1_100_3_seed17_StmtReplace_601_1.patch,1,67,0
Chart,1,chart1_100_3_seed17_StmtReplace_601_1.patch,2,73,1
Chart,1,chart1_100_3_seed17_StmtReplace_601_1.patch,3,71,1
Chart,1,chart1_100_3_seed17_StmtReplace_601_1.patch,4,78,1
Chart,1,chart1_100_3_seed17_StmtReplace_601_1.patch,5,73,1
Chart,1,chart1_100_3_seed17_StmtReplace_601_1.patch,6,67,1
Chart,1,chart1_100_3_seed17_StmtReplace_601_1.patch,7,73,1
Chart,1,chart1_100_3_seed17_StmtReplace_601_1.patch,8,73,1
Chart,1,chart1_100_3_seed17_StmtReplace_601_1.patch,9,71,1
Chart,1,chart1_100_3_seed17_StmtReplace_601_1.patch,10,67,0
Chart,1,chart1_100_3_seed2_StmtDelete_603.patch,1,67,0
Chart,1,chart1_100_3_seed2_StmtDelete_603.patch,2,73,1
Chart,1,chart1_100_3_seed2_StmtDelete_603.patch,3,71,1
Chart,1,chart1_100_3_seed2_StmtDelete_603.patch,4,78,1
Chart,1,chart1_100_3_seed2_StmtDelete_603.patch,5,73,1
Chart,1,chart1_100_3_seed2_StmtDelete_603.patch,6,67,1
Chart,1,chart1_100_3_seed2_StmtDelete_603.patch,7,73,1
Chart,1,chart1_100_3_seed2_StmtDelete_603.patch,8,73,1
Chart,1,chart1_100_3_seed2_StmtDelete_603.patch,9,71,1
Chart,1,chart1_100_3_seed2_StmtDelete_603.patch,10,67,0
Chart,1,chart1_100_3_seed6_StmtDelete_602.patch,1,67,0
Chart,1,chart1_100_3_seed6_StmtDelete_602.patch,2,73,1
Chart,1,chart1_100_3_seed6_StmtDelete_602.patch,3,71,1
Chart,1,chart1_100_3_seed6_StmtDelete_602.patch,4,78,1
Chart,1,chart1_100_3_seed6_StmtDelete_602.patch,5,73,1
Chart,1,chart1_100_3_seed6_StmtDelete_602.patch,6,67,1
Chart,1,chart1_100_3_seed6_StmtDelete_602.patch,7,73,1
Chart,1,chart1_100_3_seed6_StmtDelete_602.patch,8,73,1
Chart,1,chart1_100_3_seed6_StmtDelete_602.patch,9,71,1
Chart,1,chart1_100_3_seed6_StmtDelete_602.patch,10,67,0
Chart,1,chart1_100_4_seed1_StmtDelete_601.patch,1,67,0
Chart,1,chart1_100_4_seed1_StmtDelete_601.patch,2,73,1
Chart,1,chart1_100_4_seed1_StmtDelete_601.patch,3,71,1
Chart,1,chart1_100_4_seed1_StmtDelete_601.patch,4,78,1
Chart,1,chart1_100_4_seed1_StmtDelete_601.patch,5,73,1
Chart,1,chart1_100_4_seed1_StmtDelete_601.patch,6,67,1
Chart,1,chart1_100_4_seed1_StmtDelete_601.patch,7,73,1
Chart,1,chart1_100_4_seed1_StmtDelete_601.patch,8,73,1
Chart,1,chart1_100_4_seed1_StmtDelete_601.patch,9,71,1
Chart,1,chart1_100_4_seed1_StmtDelete_601.patch,10,67,0
Chart,1,chart1_100_4_seed10_StmtReplace_602_154.patch,1,67,0
Chart,1,chart1_100_4_seed10_StmtReplace_602_154.patch,2,73,1
Chart,1,chart1_100_4_seed10_StmtReplace_602_154.patch,3,71,2
Chart,1,chart1_100_4_seed10_StmtReplace_602_154.patch,4,78,1
Chart,1,chart1_100_4_seed10_StmtReplace_602_154.patch,5,73,1
Chart,1,chart1_100_4_seed10_StmtReplace_602_154.patch,6,67,1
Chart,1,chart1_100_4_seed10_StmtReplace_602_154.patch,7,73,1
Chart,1,chart1_100_4_seed10_StmtReplace_602_154.patch,8,73,1
Chart,1,chart1_100_4_seed10_StmtReplace_602_154.patch,9,71,1
Chart,1,chart1_100_4_seed10_StmtReplace_602_154.patch,10,67,0
Chart,1,chart1_100_4_seed14_StmtReplace_601_63.patch,1,67,0
Chart,1,chart1_100_4_seed14_StmtReplace_601_63.patch,2,73,1
Chart,1,chart1_100_4_seed14_StmtReplace_601_63.patch,3,71,1
Chart,1,chart1_100_4_seed14_StmtReplace_601_63.patch,4,78,1
Chart,1,chart1_100_4_seed14_StmtReplace_601_63.patch,5,73,1
Chart,1,chart1_100_4_seed14_StmtReplace_601_63.patch,6,67,1
Chart,1,chart1_100_4_seed14_StmtReplace_601_63.patch,7,73,1
Chart,1,chart1_100_4_seed14_StmtReplace_601_63.patch,8,73,1
Chart,1,chart1_100_4_seed14_StmtReplace_601_63.patch,9,71,1
Chart,1,chart1_100_4_seed14_StmtReplace_601_63.patch,10,67,0
Chart,1,chart1_100_4_seed17_StmtReplace_601_1.patch,1,67,0
Chart,1,chart1_100_4_seed17_StmtReplace_601_1.patch,2,73,1
Chart,1,chart1_100_4_seed17_StmtReplace_601_1.patch,3,71,1
Chart,1,chart1_100_4_seed17_StmtReplace_601_1.patch,4,78,1
Chart,1,chart1_100_4_seed17_StmtReplace_601_1.patch,5,73,1
Chart,1,chart1_100_4_seed17_StmtReplace_601_1.patch,6,67,1
Chart,1,chart1_100_4_seed17_StmtReplace_601_1.patch,7,73,1
Chart,1,chart1_100_4_seed17_StmtReplace_601_1.patch,8,73,1
Chart,1,chart1_100_4_seed17_StmtReplace_601_1.patch,9,71,1
Chart,1,chart1_100_4_seed17_StmtReplace_601_1.patch,10,67,0
Chart,1,chart1_100_4_seed3_StmtDelete_603.patch,1,67,0
Chart,1,chart1_100_4_seed3_StmtDelete_603.patch,2,73,1
Chart,1,chart1_100_4_seed3_StmtDelete_603.patch,3,71,1
Chart,1,chart1_100_4_seed3_StmtDelete_603.patch,4,78,1
Chart,1,chart1_100_4_seed3_StmtDelete_603.patch,5,73,1
Chart,1,chart1_100_4_seed3_StmtDelete_603.patch,6,67,1
Chart,1,chart1_100_4_seed3_StmtDelete_603.patch,7,73,1
Chart,1,chart1_100_4_seed3_StmtDelete_603.patch,8,73,1
Chart,1,chart1_100_4_seed3_StmtDelete_603.patch,9,71,1
Chart,1,chart1_100_4_seed3_StmtDelete_603.patch,10,67,0
Chart,1,chart1_100_4_seed4_StmtReplace_602_126.patch,1,67,0
Chart,1,chart1_100_4_seed4_StmtReplace_602_126.patch,2,73,1
Chart,1,chart1_100_4_seed4_StmtReplace_602_126.patch,3,71,1
Chart,1,chart1_100_4_seed4_StmtReplace_602_126.patch,4,78,1
Chart,1,chart1_100_4_seed4_StmtReplace_602_126.patch,5,73,1
Chart,1,chart1_100_4_seed4_StmtReplace_602_126.patch,6,67,1
Chart,1,chart1_100_4_seed4_StmtReplace_602_126.patch,7,73,1
Chart,1,chart1_100_4_seed4_StmtReplace_602_126.patch,8,73,1
Chart,1,chart1_100_4_seed4_StmtReplace_602_126.patch,9,71,1
Chart,1,chart1_100_4_seed4_StmtReplace_602_126.patch,10,67,0
Chart,1,chart1_100_4_seed5_StmtDelete_602.patch,1,67,0
Chart,1,chart1_100_4_seed5_StmtDelete_602.patch,2,73,1
Chart,1,chart1_100_4_seed5_StmtDelete_602.patch,3,71,1
Chart,1,chart1_100_4_seed5_StmtDelete_602.patch,4,78,1
Chart,1,chart1_100_4_seed5_StmtDelete_602.patch,5,73,1
Chart,1,chart1_100_4_seed5_StmtDelete_602.patch,6,67,1
Chart,1,chart1_100_4_seed5_StmtDelete_602.patch,7,73,1
Chart,1,chart1_100_4_seed5_StmtDelete_602.patch,8,73,1
Chart,1,chart1_100_4_seed5_StmtDelete_602.patch,9,71,1
Chart,1,chart1_100_4_seed5_StmtDelete_602.patch,10,67,0
Chart,1,chart1_100_5_seed1_StmtDelete_603.patch,1,67,0
Chart,1,chart1_100_5_seed1_StmtDelete_603.patch,2,73,1
Chart,1,chart1_100_5_seed1_StmtDelete_603.patch,3,71,1
Chart,1,chart1_100_5_seed1_StmtDelete_603.patch,4,78,1
Chart,1,chart1_100_5_seed1_StmtDelete_603.patch,5,73,1
Chart,1,chart1_100_5_seed1_StmtDelete_603.patch,6,67,1
Chart,1,chart1_100_5_seed1_StmtDelete_603.patch,7,73,1
Chart,1,chart1_100_5_seed1_StmtDelete_603.patch,8,73,1
Chart,1,chart1_100_5_seed1_StmtDelete_603.patch,9,71,1
Chart,1,chart1_100_5_seed1_StmtDelete_603.patch,10,67,0
Chart,1,chart1_100_5_seed2_StmtDelete_601.patch,1,67,0
Chart,1,chart1_100_5_seed2_StmtDelete_601.patch,2,73,1
Chart,1,chart1_100_5_seed2_StmtDelete_601.patch,3,71,1
Chart,1,chart1_100_5_seed2_StmtDelete_601.patch,4,78,1
Chart,1,chart1_100_5_seed2_StmtDelete_601.patch,5,73,1
Chart,1,chart1_100_5_seed2_StmtDelete_601.patch,6,67,1
Chart,1,chart1_100_5_seed2_StmtDelete_601.patch,7,73,1
Chart,1,chart1_100_5_seed2_StmtDelete_601.patch,8,73,1
Chart,1,chart1_100_5_seed2_StmtDelete_601.patch,9,71,1
Chart,1,chart1_100_5_seed2_StmtDelete_601.patch,10,67,0
Chart,1,chart1_100_5_seed4_StmtDelete_602.patch,1,67,0
Chart,1,chart1_100_5_seed4_StmtDelete_602.patch,2,73,1
Chart,1,chart1_100_5_seed4_StmtDelete_602.patch,3,71,1
Chart,1,chart1_100_5_seed4_StmtDelete_602.patch,4,78,1
Chart,1,chart1_100_5_seed4_StmtDelete_602.patch,5,73,1
Chart,1,chart1_100_5_seed4_StmtDelete_602.patch,6,67,1
Chart,1,chart1_100_5_seed4_StmtDelete_602.patch,7,73,1
Chart,1,chart1_100_5_seed4_StmtDelete_602.patch,8,73,1
Chart,1,chart1_100_5_seed4_StmtDelete_602.patch,9,71,1
Chart,1,chart1_100_5_seed4_StmtDelete_602.patch,10,67,0
Chart,1,chart1_100_5_seed7_StmtReplace_602_177.patch,1,67,0
Chart,1,chart1_100_5_seed7_StmtReplace_602_177.patch,2,73,1
Chart,1,chart1_100_5_seed7_StmtReplace_602_177.patch,3,71,1
Chart,1,chart1_100_5_seed7_StmtReplace_602_177.patch,4,78,1
Chart,1,chart1_100_5_seed7_StmtReplace_602_177.patch,5,73,1
Chart,1,chart1_100_5_seed7_StmtReplace_602_177.patch,6,67,1
Chart,1,chart1_100_5_seed7_StmtReplace_602_177.patch,7,73,1
Chart,1,chart1_100_5_seed7_StmtReplace_602_177.patch,8,73,1
Chart,1,chart1_100_5_seed7_StmtReplace_602_177.patch,9,71,1
Chart,1,chart1_100_5_seed7_StmtReplace_602_177.patch,10,67,0
Chart,1,chart1_100_5_seed9_StmtReplace_603_1.patch,1,67,0
Chart,1,chart1_100_5_seed9_StmtReplace_603_1.patch,2,73,1
Chart,1,chart1_100_5_seed9_StmtReplace_603_1.patch,3,71,1
Chart,1,chart1_100_5_seed9_StmtReplace_603_1.patch,4,78,1
Chart,1,chart1_100_5_seed9_StmtReplace_603_1.patch,5,73,1
Chart,1,chart1_100_5_seed9_StmtReplace_603_1.patch,6,67,1
Chart,1,chart1_100_5_seed9_StmtReplace_603_1.patch,7,73,1
Chart,1,chart1_100_5_seed9_StmtReplace_603_1.patch,8,73,1
Chart,1,chart1_100_5_seed9_StmtReplace_603_1.patch,9,71,1
Chart,1,chart1_100_5_seed9_StmtReplace_603_1.patch,10,67,0
Chart,1,chart1_20_1_seed1_StmtReplace_602_79.patch,1,67,0
Chart,1,chart1_20_1_seed1_StmtReplace_602_79.patch,2,73,1
Chart,1,chart1_20_1_seed1_StmtReplace_602_79.patch,3,71,1
Chart,1,chart1_20_1_seed1_StmtReplace_602_79.patch,4,78,1
Chart,1,chart1_20_1_seed1_StmtReplace_602_79.patch,5,73,1
Chart,1,chart1_20_1_seed1_StmtReplace_602_79.patch,6,67,1
Chart,1,chart1_20_1_seed1_StmtReplace_602_79.patch,7,73,1
Chart,1,chart1_20_1_seed1_StmtReplace_602_79.patch,8,73,1
Chart,1,chart1_20_1_seed1_StmtReplace_602_79.patch,9,71,1
Chart,1,chart1_20_1_seed1_StmtReplace_602_79.patch,10,67,0
Chart,1,chart1_20_1_seed2_StmtReplace_602_2.patch,1,67,0
Chart,1,chart1_20_1_seed2_StmtReplace_602_2.patch,2,73,1
Chart,1,chart1_20_1_seed2_StmtReplace_602_2.patch,3,71,1
Chart,1,chart1_20_1_seed2_StmtReplace_602_2.patch,4,78,1
Chart,1,chart1_20_1_seed2_StmtReplace_602_2.patch,5,73,1
Chart,1,chart1_20_1_seed2_StmtReplace_602_2.patch,6,67,1
Chart,1,chart1_20_1_seed2_StmtReplace_602_2.patch,7,73,1
Chart,1,chart1_20_1_seed2_StmtReplace_602_2.patch,8,73,1
Chart,1,chart1_20_1_seed2_StmtReplace_602_2.patch,9,71,1
Chart,1,chart1_20_1_seed2_StmtReplace_602_2.patch,10,67,0
Chart,1,chart1_20_1_seed20_StmtReplace_603_1.patch,1,67,0
Chart,1,chart1_20_1_seed20_StmtReplace_603_1.patch,2,73,1
Chart,1,chart1_20_1_seed20_StmtReplace_603_1.patch,3,71,1
Chart,1,chart1_20_1_seed20_StmtReplace_603_1.patch,4,78,1
Chart,1,chart1_20_1_seed20_StmtReplace_603_1.patch,5,73,1
Chart,1,chart1_20_1_seed20_StmtReplace_603_1.patch,6,67,1
Chart,1,chart1_20_1_seed20_StmtReplace_603_1.patch,7,73,1
Chart,1,chart1_20_1_seed20_StmtReplace_603_1.patch,8,73,1
Chart,1,chart1_20_1_seed20_StmtReplace_603_1.patch,9,71,1
Chart,1,chart1_20_1_seed20_StmtReplace_603_1.patch,10,67,0
Chart,1,chart1_20_1_seed3_StmtDelete_601.patch,1,67,0
Chart,1,chart1_20_1_seed3_StmtDelete_601.patch,2,73,1
Chart,1,chart1_20_1_seed3_StmtDelete_601.patch,3,71,1
Chart,1,chart1_20_1_seed3_StmtDelete_601.patch,4,78,1
Chart,1,chart1_20_1_seed3_StmtDelete_601.patch,5,73,1
Chart,1,chart1_20_1_seed3_StmtDelete_601.patch,6,67,1
Chart,1,chart1_20_1_seed3_StmtDelete_601.patch,7,73,1
Chart,1,chart1_20_1_seed3_StmtDelete_601.patch,8,73,1
Chart,1,chart1_20_1_seed3_StmtDelete_601.patch,9,71,1
Chart,1,chart1_20_1_seed3_StmtDelete_601.patch,10,67,0
Chart,1,chart1_20_1_seed4_StmtReplace_601_0.patch,1,67,0
Chart,1,chart1_20_1_seed4_StmtReplace_601_0.patch,2,73,1
Chart,1,chart1_20_1_seed4_StmtReplace_601_0.patch,3,71,1
Chart,1,chart1_20_1_seed4_StmtReplace_601_0.patch,4,78,1
Chart,1,chart1_20_1_seed4_StmtReplace_601_0.patch,5,73,1
Chart,1,chart1_20_1_seed4_StmtReplace_601_0.patch,6,67,1
Chart,1,chart1_20_1_seed4_StmtReplace_601_0.patch,7,73,1
Chart,1,chart1_20_1_seed4_StmtReplace_601_0.patch,8,73,2
Chart,1,chart1_20_1_seed4_StmtReplace_601_0.patch,9,71,1
Chart,1,chart1_20_1_seed4_StmtReplace_601_0.patch,10,67,0
Chart,1,chart1_20_1_seed5_StmtReplace_603_64.patch,1,67,0
Chart,1,chart1_20_1_seed5_StmtReplace_603_64.patch,2,73,1
Chart,1,chart1_20_1_seed5_StmtReplace_603_64.patch,3,71,1
Chart,1,chart1_20_1_seed5_StmtReplace_603_64.patch,4,78,1
Chart,1,chart1_20_1_seed5_StmtReplace_603_64.patch,5,73,1
Chart,1,chart1_20_1_seed5_StmtReplace_603_64.patch,6,67,1
Chart,1,chart1_20_1_seed5_StmtReplace_603_64.patch,7,73,1
Chart,1,chart1_20_1_seed5_StmtReplace_603_64.patch,8,73,1
Chart,1,chart1_20_1_seed5_StmtReplace_603_64.patch,9,71,1
Chart,1,chart1_20_1_seed5_StmtReplace_603_64.patch,10,67,0
Chart,1,chart1_20_1_seed6_StmtReplace_603_63.patch,1,67,0
Chart,1,chart1_20_1_seed6_StmtReplace_603_63.patch,2,73,1
Chart,1,chart1_20_1_seed6_StmtReplace_603_63.patch,3,71,1
Chart,1,chart1_20_1_seed6_StmtReplace_603_63.patch,4,78,1
Chart,1,chart1_20_1_seed6_StmtReplace_603_63.patch,5,73,1
Chart,1,chart1_20_1_seed6_StmtReplace_603_63.patch,6,67,1
Chart,1,chart1_20_1_seed6_StmtReplace_603_63.patch,7,73,1
Chart,1,chart1_20_1_seed6_StmtReplace_603_63.patch,8,73,1
Chart,1,chart1_20_1_seed6_StmtReplace_603_63.patch,9,71,1
Chart,1,chart1_20_1_seed6_StmtReplace_603_63.patch,10,67,0
Chart,1,chart1_20_1_seed7_StmtDelete_603.patch,1,67,0
Chart,1,chart1_20_1_seed7_StmtDelete_603.patch,2,73,1
Chart,1,chart1_20_1_seed7_StmtDelete_603.patch,3,71,1
Chart,1,chart1_20_1_seed7_StmtDelete_603.patch,4,78,1
Chart,1,chart1_20_1_seed7_StmtDelete_603.patch,5,73,1
Chart,1,chart1_20_1_seed7_StmtDelete_603.patch,6,67,1
Chart,1,chart1_20_1_seed7_StmtDelete_603.patch,7,73,1
Chart,1,chart1_20_1_seed7_StmtDelete_603.patch,8,73,1
Chart,1,chart1_20_1_seed7_StmtDelete_603.patch,9,71,1
Chart,1,chart1_20_1_seed7_StmtDelete_603.patch,10,67,0
Chart,1,chart1_20_2_seed1_StmtDelete_602.patch,1,67,0
Chart,1,chart1_20_2_seed1_StmtDelete_602.patch,2,73,1
Chart,1,chart1_20_2_seed1_StmtDelete_602.patch,3,71,1
Chart,1,chart1_20_2_seed1_StmtDelete_602.patch,4,78,1
Chart,1,chart1_20_2_seed1_StmtDelete_602.patch,5,73,1
