Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Chart,1,chart1_60_3_0.patch,3,73,0
Chart,1,chart1_60_3_0.patch,4,82,0
Chart,1,chart1_60_3_0.patch,5,76,0
Chart,1,chart1_60_3_0.patch,6,83,0
Chart,1,chart1_60_3_0.patch,7,82,0
Chart,1,chart1_60_3_0.patch,8,69,0
Chart,1,chart1_60_3_0.patch,9,79,0
Chart,1,chart1_60_3_0.patch,10,77,0
Chart,1,chart1_60_4_0.patch,1,88,0
Chart,1,chart1_60_4_0.patch,2,85,0
Chart,1,chart1_60_4_0.patch,3,73,0
Chart,1,chart1_60_4_0.patch,4,82,0
Chart,1,chart1_60_4_0.patch,5,76,0
Chart,1,chart1_60_4_0.patch,6,83,0
Chart,1,chart1_60_4_0.patch,7,82,0
Chart,1,chart1_60_4_0.patch,8,69,0
Chart,1,chart1_60_4_0.patch,9,79,0
Chart,1,chart1_60_4_0.patch,10,77,0
Chart,1,chart1_60_5_0.patch,1,88,0
Chart,1,chart1_60_5_0.patch,2,85,0
Chart,1,chart1_60_5_0.patch,3,73,0
Chart,1,chart1_60_5_0.patch,4,82,0
Chart,1,chart1_60_5_0.patch,5,76,0
Chart,1,chart1_60_5_0.patch,6,83,0
Chart,1,chart1_60_5_0.patch,7,82,0
Chart,1,chart1_60_5_0.patch,8,69,0
Chart,1,chart1_60_5_0.patch,9,79,0
Chart,1,chart1_60_5_0.patch,10,77,0
Chart,1,chart1_80_1_0.patch,1,88,0
Chart,1,chart1_80_1_0.patch,2,85,0
Chart,1,chart1_80_1_0.patch,3,73,0
Chart,1,chart1_80_1_0.patch,4,82,0
Chart,1,chart1_80_1_0.patch,5,76,0
Chart,1,chart1_80_1_0.patch,6,83,0
Chart,1,chart1_80_1_0.patch,7,82,0
Chart,1,chart1_80_1_0.patch,8,69,0
Chart,1,chart1_80_1_0.patch,9,79,0
Chart,1,chart1_80_1_0.patch,10,77,0
Chart,1,chart1_80_2_0.patch,1,88,0
Chart,1,chart1_80_2_0.patch,2,85,0
Chart,1,chart1_80_2_0.patch,3,73,0
Chart,1,chart1_80_2_0.patch,4,82,0
Chart,1,chart1_80_2_0.patch,5,76,0
Chart,1,chart1_80_2_0.patch,6,83,0
Chart,1,chart1_80_2_0.patch,7,82,0
Chart,1,chart1_80_2_0.patch,8,69,0
Chart,1,chart1_80_2_0.patch,9,79,0
Chart,1,chart1_80_2_0.patch,10,77,0
Chart,1,chart1_80_3_0.patch,1,88,0
Chart,1,chart1_80_3_0.patch,2,85,0
Chart,1,chart1_80_3_0.patch,3,73,0
Chart,1,chart1_80_3_0.patch,4,82,0
Chart,1,chart1_80_3_0.patch,5,76,0
Chart,1,chart1_80_3_0.patch,6,83,0
Chart,1,chart1_80_3_0.patch,7,82,0
Chart,1,chart1_80_3_0.patch,8,69,0
Chart,1,chart1_80_3_0.patch,9,79,0
Chart,1,chart1_80_3_0.patch,10,77,0
Chart,1,chart1_80_4_0.patch,1,88,0
Chart,1,chart1_80_4_0.patch,2,85,0
Chart,1,chart1_80_4_0.patch,3,73,0
Chart,1,chart1_80_4_0.patch,4,82,0
Chart,1,chart1_80_4_0.patch,5,76,0
Chart,1,chart1_80_4_0.patch,6,83,0
Chart,1,chart1_80_4_0.patch,7,82,0
Chart,1,chart1_80_4_0.patch,8,69,0
Chart,1,chart1_80_4_0.patch,9,79,0
Chart,1,chart1_80_4_0.patch,10,77,0
Chart,1,chart1_80_5_0.patch,1,88,0
Chart,1,chart1_80_5_0.patch,2,85,0
Chart,1,chart1_80_5_0.patch,3,73,0
Chart,1,chart1_80_5_0.patch,4,82,0
Chart,1,chart1_80_5_0.patch,5,76,0
Chart,1,chart1_80_5_0.patch,6,83,0
Chart,1,chart1_80_5_0.patch,7,82,0
Chart,1,chart1_80_5_0.patch,8,69,0
Chart,1,chart1_80_5_0.patch,9,79,0
Chart,1,chart1_80_5_0.patch,10,77,0
Chart,18,chart18_100_1_0.patch,1,50,3
Chart,18,chart18_100_1_0.patch,2,49,3
Chart,18,chart18_100_1_0.patch,3,47,3
Chart,18,chart18_100_1_0.patch,4,52,3
Chart,18,chart18_100_1_0.patch,5,49,3
Chart,18,chart18_100_1_0.patch,6,49,3
Chart,18,chart18_100_1_0.patch,7,53,3
Chart,18,chart18_100_1_0.patch,8,47,3
Chart,18,chart18_100_1_0.patch,9,51,3
Chart,18,chart18_100_1_0.patch,10,54,3
Chart,18,chart18_100_2_0.patch,1,50,3
Chart,18,chart18_100_2_0.patch,2,49,3
Chart,18,chart18_100_2_0.patch,3,47,3
Chart,18,chart18_100_2_0.patch,4,52,3
Chart,18,chart18_100_2_0.patch,5,49,3
Chart,18,chart18_100_2_0.patch,6,49,3
Chart,18,chart18_100_2_0.patch,7,53,3
Chart,18,chart18_100_2_0.patch,8,47,3
Chart,18,chart18_100_2_0.patch,9,51,3
Chart,18,chart18_100_2_0.patch,10,54,3
Chart,18,chart18_100_3_0.patch,1,50,3
Chart,18,chart18_100_3_0.patch,2,49,3
Chart,18,chart18_100_3_0.patch,3,47,3
Chart,18,chart18_100_3_0.patch,4,52,3
Chart,18,chart18_100_3_0.patch,5,49,3
Chart,18,chart18_100_3_0.patch,6,49,3
Chart,18,chart18_100_3_0.patch,7,53,3
Chart,18,chart18_100_3_0.patch,8,47,3
Chart,18,chart18_100_3_0.patch,9,51,3
Chart,18,chart18_100_3_0.patch,10,54,3
Chart,18,chart18_100_4_4.patch,1,50,4
Chart,18,chart18_100_4_4.patch,2,49,4
Chart,18,chart18_100_4_4.patch,3,47,4
Chart,18,chart18_100_4_4.patch,4,52,4
Chart,18,chart18_100_4_4.patch,5,49,4
Chart,18,chart18_100_4_4.patch,6,49,4
Chart,18,chart18_100_4_4.patch,7,53,3
Chart,18,chart18_100_4_4.patch,8,47,4
Chart,18,chart18_100_4_4.patch,9,51,4
Chart,18,chart18_100_4_4.patch,10,54,5
Chart,18,chart18_100_4_5.patch,1,50,4
Chart,18,chart18_100_4_5.patch,2,49,4
Chart,18,chart18_100_4_5.patch,3,47,4
Chart,18,chart18_100_4_5.patch,4,52,4
Chart,18,chart18_100_4_5.patch,5,49,4
Chart,18,chart18_100_4_5.patch,6,49,4
Chart,18,chart18_100_4_5.patch,7,53,3
Chart,18,chart18_100_4_5.patch,8,47,4
Chart,18,chart18_100_4_5.patch,9,51,4
Chart,18,chart18_100_4_5.patch,10,54,5
Chart,18,chart18_100_4_6.patch,1,50,3
Chart,18,chart18_100_4_6.patch,2,49,3
Chart,18,chart18_100_4_6.patch,3,47,3
Chart,18,chart18_100_4_6.patch,4,52,3
Chart,18,chart18_100_4_6.patch,5,49,3
Chart,18,chart18_100_4_6.patch,6,49,3
Chart,18,chart18_100_4_6.patch,7,53,3
Chart,18,chart18_100_4_6.patch,8,47,3
Chart,18,chart18_100_4_6.patch,9,51,3
Chart,18,chart18_100_4_6.patch,10,54,3
Chart,18,chart18_100_5_0.patch,1,50,3
Chart,18,chart18_100_5_0.patch,2,49,3
Chart,18,chart18_100_5_0.patch,3,47,3
Chart,18,chart18_100_5_0.patch,4,52,3
Chart,18,chart18_100_5_0.patch,5,49,3
Chart,18,chart18_100_5_0.patch,6,49,3
Chart,18,chart18_100_5_0.patch,7,53,3
Chart,18,chart18_100_5_0.patch,8,47,3
Chart,18,chart18_100_5_0.patch,9,51,3
Chart,18,chart18_100_5_0.patch,10,54,3
Chart,18,chart18_20_1_0.patch,1,50,3
Chart,18,chart18_20_1_0.patch,2,49,3
Chart,18,chart18_20_1_0.patch,3,47,3
Chart,18,chart18_20_1_0.patch,4,52,3
Chart,18,chart18_20_1_0.patch,5,49,3
Chart,18,chart18_20_1_0.patch,6,49,3
Chart,18,chart18_20_1_0.patch,7,53,3
Chart,18,chart18_20_1_0.patch,8,47,3
Chart,18,chart18_20_1_0.patch,9,51,3
Chart,18,chart18_20_1_0.patch,10,54,3
Chart,18,chart18_20_2_0.patch,1,50,3
Chart,18,chart18_20_2_0.patch,2,49,3
Chart,18,chart18_20_2_0.patch,3,47,3
Chart,18,chart18_20_2_0.patch,4,52,3
Chart,18,chart18_20_2_0.patch,5,49,3
Chart,18,chart18_20_2_0.patch,6,49,3
Chart,18,chart18_20_2_0.patch,7,53,3
Chart,18,chart18_20_2_0.patch,8,47,3
Chart,18,chart18_20_2_0.patch,9,51,3
Chart,18,chart18_20_2_0.patch,10,54,3
Chart,18,chart18_20_3_0.patch,1,50,3
Chart,18,chart18_20_3_0.patch,2,49,3
Chart,18,chart18_20_3_0.patch,3,47,3
Chart,18,chart18_20_3_0.patch,4,52,3
Chart,18,chart18_20_3_0.patch,5,49,3
Chart,18,chart18_20_3_0.patch,6,49,3
Chart,18,chart18_20_3_0.patch,7,53,3
Chart,18,chart18_20_3_0.patch,8,47,3
Chart,18,chart18_20_3_0.patch,9,51,3
Chart,18,chart18_20_3_0.patch,10,54,3
Chart,18,chart18_20_4_0.patch,1,50,3
Chart,18,chart18_20_4_0.patch,2,49,3
Chart,18,chart18_20_4_0.patch,3,47,3
Chart,18,chart18_20_4_0.patch,4,52,3
Chart,18,chart18_20_4_0.patch,5,49,3
Chart,18,chart18_20_4_0.patch,6,49,3
Chart,18,chart18_20_4_0.patch,7,53,3
Chart,18,chart18_20_4_0.patch,8,47,3
Chart,18,chart18_20_4_0.patch,9,51,3
Chart,18,chart18_20_4_0.patch,10,54,3
Chart,18,chart18_20_5_0.patch,1,50,3
Chart,18,chart18_20_5_0.patch,2,49,3
Chart,18,chart18_20_5_0.patch,3,47,3
Chart,18,chart18_20_5_0.patch,4,52,3
Chart,18,chart18_20_5_0.patch,5,49,3
Chart,18,chart18_20_5_0.patch,6,49,3
Chart,18,chart18_20_5_0.patch,7,53,3
Chart,18,chart18_20_5_0.patch,8,47,3
Chart,18,chart18_20_5_0.patch,9,51,3
Chart,18,chart18_20_5_0.patch,10,54,3
Chart,18,chart18_40_1_0.patch,1,50,3
Chart,18,chart18_40_1_0.patch,2,49,3
Chart,18,chart18_40_1_0.patch,3,47,3
Chart,18,chart18_40_1_0.patch,4,52,3
Chart,18,chart18_40_1_0.patch,5,49,3
Chart,18,chart18_40_1_0.patch,6,49,3
Chart,18,chart18_40_1_0.patch,7,53,3
Chart,18,chart18_40_1_0.patch,8,47,3
Chart,18,chart18_40_1_0.patch,9,51,3
Chart,18,chart18_40_1_0.patch,10,54,3
Chart,18,chart18_40_2_0.patch,1,50,3
Chart,18,chart18_40_2_0.patch,2,49,3
Chart,18,chart18_40_2_0.patch,3,47,3
Chart,18,chart18_40_2_0.patch,4,52,3
Chart,18,chart18_40_2_0.patch,5,49,3
Chart,18,chart18_40_2_0.patch,6,49,3
Chart,18,chart18_40_2_0.patch,7,53,3
Chart,18,chart18_40_2_0.patch,8,47,3
Chart,18,chart18_40_2_0.patch,9,51,3
Chart,18,chart18_40_2_0.patch,10,54,3
Chart,18,chart18_40_3_0.patch,1,50,3
Chart,18,chart18_40_3_0.patch,2,49,3
Chart,18,chart18_40_3_0.patch,3,47,3
Chart,18,chart18_40_3_0.patch,4,52,3
Chart,18,chart18_40_3_0.patch,5,49,3
Chart,18,chart18_40_3_0.patch,6,49,3
Chart,18,chart18_40_3_0.patch,7,53,3
Chart,18,chart18_40_3_0.patch,8,47,3
Chart,18,chart18_40_3_0.patch,9,51,3
Chart,18,chart18_40_3_0.patch,10,54,3
Chart,18,chart18_40_4_0.patch,1,50,3
Chart,18,chart18_40_4_0.patch,2,49,3
Chart,18,chart18_40_4_0.patch,3,47,3
Chart,18,chart18_40_4_0.patch,4,52,3
Chart,18,chart18_40_4_0.patch,5,49,3
Chart,18,chart18_40_4_0.patch,6,49,3
Chart,18,chart18_40_4_0.patch,7,53,3
Chart,18,chart18_40_4_0.patch,8,47,3
Chart,18,chart18_40_4_0.patch,9,51,3
Chart,18,chart18_40_4_0.patch,10,54,3
Chart,18,chart18_40_5_0.patch,1,50,3
Chart,18,chart18_40_5_0.patch,2,49,3
Chart,18,chart18_40_5_0.patch,3,47,3
Chart,18,chart18_40_5_0.patch,4,52,3
Chart,18,chart18_40_5_0.patch,5,49,3
Chart,18,chart18_40_5_0.patch,6,49,3
Chart,18,chart18_40_5_0.patch,7,53,3
Chart,18,chart18_40_5_0.patch,8,47,3
Chart,18,chart18_40_5_0.patch,9,51,3
Chart,18,chart18_40_5_0.patch,10,54,3
Chart,18,chart18_60_1_0.patch,1,50,3
Chart,18,chart18_60_1_0.patch,2,49,3
Chart,18,chart18_60_1_0.patch,3,47,3
Chart,18,chart18_60_1_0.patch,4,52,3
Chart,18,chart18_60_1_0.patch,5,49,3
Chart,18,chart18_60_1_0.patch,6,49,3
Chart,18,chart18_60_1_0.patch,7,53,3
Chart,18,chart18_60_1_0.patch,8,47,3
Chart,18,chart18_60_1_0.patch,9,51,3
Chart,18,chart18_60_1_0.patch,10,54,3
Chart,18,chart18_60_2_0.patch,1,50,3
Chart,18,chart18_60_2_0.patch,2,49,3
Chart,18,chart18_60_2_0.patch,3,47,3
Chart,18,chart18_60_2_0.patch,4,52,3
Chart,18,chart18_60_2_0.patch,5,49,3
Chart,18,chart18_60_2_0.patch,6,49,3
Chart,18,chart18_60_2_0.patch,7,53,3
Chart,18,chart18_60_2_0.patch,8,47,3
Chart,18,chart18_60_2_0.patch,9,51,3
Chart,18,chart18_60_2_0.patch,10,54,3
Chart,18,chart18_60_3_0.patch,1,50,3
Chart,18,chart18_60_3_0.patch,2,49,3
Chart,18,chart18_60_3_0.patch,3,47,3
Chart,18,chart18_60_3_0.patch,4,52,3
Chart,18,chart18_60_3_0.patch,5,49,3
Chart,18,chart18_60_3_0.patch,6,49,3
Chart,18,chart18_60_3_0.patch,7,53,3
Chart,18,chart18_60_3_0.patch,8,47,3
Chart,18,chart18_60_3_0.patch,9,51,3
Chart,18,chart18_60_3_0.patch,10,54,3
Chart,18,chart18_60_4_0.patch,1,50,3
Chart,18,chart18_60_4_0.patch,2,49,3
Chart,18,chart18_60_4_0.patch,3,47,3
Chart,18,chart18_60_4_0.patch,4,52,3
Chart,18,chart18_60_4_0.patch,5,49,3
Chart,18,chart18_60_4_0.patch,6,49,3
Chart,18,chart18_60_4_0.patch,7,53,3
Chart,18,chart18_60_4_0.patch,8,47,3
Chart,18,chart18_60_4_0.patch,9,51,3
Chart,18,chart18_60_4_0.patch,10,54,3
Chart,18,chart18_60_5_0.patch,1,50,3
Chart,18,chart18_60_5_0.patch,2,49,3
Chart,18,chart18_60_5_0.patch,3,47,3
Chart,18,chart18_60_5_0.patch,4,52,3
Chart,18,chart18_60_5_0.patch,5,49,3
Chart,18,chart18_60_5_0.patch,6,49,3
Chart,18,chart18_60_5_0.patch,7,53,3
Chart,18,chart18_60_5_0.patch,8,47,3
Chart,18,chart18_60_5_0.patch,9,51,3
Chart,18,chart18_60_5_0.patch,10,54,3
Chart,18,chart18_80_1_0.patch,1,50,3
Chart,18,chart18_80_1_0.patch,2,49,3
Chart,18,chart18_80_1_0.patch,3,47,3
Chart,18,chart18_80_1_0.patch,4,52,3
Chart,18,chart18_80_1_0.patch,5,49,3
Chart,18,chart18_80_1_0.patch,6,49,3
Chart,18,chart18_80_1_0.patch,7,53,3
Chart,18,chart18_80_1_0.patch,8,47,3
Chart,18,chart18_80_1_0.patch,9,51,3
Chart,18,chart18_80_1_0.patch,10,54,3
Chart,18,chart18_80_2_0.patch,1,50,3
Chart,18,chart18_80_2_0.patch,2,49,3
Chart,18,chart18_80_2_0.patch,3,47,3
Chart,18,chart18_80_2_0.patch,4,52,3
Chart,18,chart18_80_2_0.patch,5,49,3
Chart,18,chart18_80_2_0.patch,6,49,3
Chart,18,chart18_80_2_0.patch,7,53,3
Chart,18,chart18_80_2_0.patch,8,47,3
Chart,18,chart18_80_2_0.patch,9,51,3
Chart,18,chart18_80_2_0.patch,10,54,3
Chart,18,chart18_80_3_0.patch,1,50,3
Chart,18,chart18_80_3_0.patch,2,49,3
Chart,18,chart18_80_3_0.patch,3,47,3
Chart,18,chart18_80_3_0.patch,4,52,3
Chart,18,chart18_80_3_0.patch,5,49,3
Chart,18,chart18_80_3_0.patch,6,49,3
Chart,18,chart18_80_3_0.patch,7,53,3
Chart,18,chart18_80_3_0.patch,8,47,3
Chart,18,chart18_80_3_0.patch,9,51,3
Chart,18,chart18_80_3_0.patch,10,54,3
Chart,18,chart18_80_4_0.patch,1,50,3
Chart,18,chart18_80_4_0.patch,2,49,3
Chart,18,chart18_80_4_0.patch,3,47,3
Chart,18,chart18_80_4_0.patch,4,52,3
Chart,18,chart18_80_4_0.patch,5,49,3
Chart,18,chart18_80_4_0.patch,6,49,3
Chart,18,chart18_80_4_0.patch,7,53,3
Chart,18,chart18_80_4_0.patch,8,47,3
Chart,18,chart18_80_4_0.patch,9,51,3
Chart,18,chart18_80_4_0.patch,10,54,3
Chart,18,chart18_80_5_0.patch,1,50,3
Chart,18,chart18_80_5_0.patch,2,49,3
Chart,18,chart18_80_5_0.patch,3,47,3
Chart,18,chart18_80_5_0.patch,4,52,3
Chart,18,chart18_80_5_0.patch,5,49,3
Chart,18,chart18_80_5_0.patch,6,49,3
Chart,18,chart18_80_5_0.patch,7,53,3
Chart,18,chart18_80_5_0.patch,8,47,3
Chart,18,chart18_80_5_0.patch,9,51,3
Chart,18,chart18_80_5_0.patch,10,54,3
Chart,20,chart20_100_1_0.patch,1,6,0
Chart,20,chart20_100_1_0.patch,2,6,0
Chart,20,chart20_100_1_0.patch,3,7,0
Chart,20,chart20_100_1_0.patch,4,6,0
Chart,20,chart20_100_1_0.patch,5,5,0
Chart,20,chart20_100_1_0.patch,6,6,0
Chart,20,chart20_100_1_0.patch,7,7,0
Chart,20,chart20_100_1_0.patch,8,5,0
Chart,20,chart20_100_1_0.patch,9,6,0
Chart,20,chart20_100_1_0.patch,10,8,0
Chart,20,chart20_100_2_0.patch,1,6,0
Chart,20,chart20_100_2_0.patch,2,6,0
Chart,20,chart20_100_2_0.patch,3,7,0
Chart,20,chart20_100_2_0.patch,4,6,0
Chart,20,chart20_100_2_0.patch,5,5,0
Chart,20,chart20_100_2_0.patch,6,6,0
Chart,20,chart20_100_2_0.patch,7,7,0
Chart,20,chart20_100_2_0.patch,8,5,0
Chart,20,chart20_100_2_0.patch,9,6,0
Chart,20,chart20_100_2_0.patch,10,8,0
Chart,20,chart20_100_3_0.patch,1,6,0
Chart,20,chart20_100_3_0.patch,2,6,0
Chart,20,chart20_100_3_0.patch,3,7,0
Chart,20,chart20_100_3_0.patch,4,6,0
Chart,20,chart20_100_3_0.patch,5,5,0
Chart,20,chart20_100_3_0.patch,6,6,0
Chart,20,chart20_100_3_0.patch,7,7,0
Chart,20,chart20_100_3_0.patch,8,5,0
Chart,20,chart20_100_3_0.patch,9,6,0
Chart,20,chart20_100_3_0.patch,10,8,0
Chart,20,chart20_100_5_0.patch,1,6,0
Chart,20,chart20_100_5_0.patch,2,6,0
Chart,20,chart20_100_5_0.patch,3,7,0
Chart,20,chart20_100_5_0.patch,4,6,0
Chart,20,chart20_100_5_0.patch,5,5,0
Chart,20,chart20_100_5_0.patch,6,6,0
Chart,20,chart20_100_5_0.patch,7,7,0
Chart,20,chart20_100_5_0.patch,8,5,0
Chart,20,chart20_100_5_0.patch,9,6,0
Chart,20,chart20_100_5_0.patch,10,8,0
Chart,20,chart20_20_1_0.patch,1,6,0
Chart,20,chart20_20_1_0.patch,2,6,0
Chart,20,chart20_20_1_0.patch,3,7,0
Chart,20,chart20_20_1_0.patch,4,6,0
Chart,20,chart20_20_1_0.patch,5,5,0
Chart,20,chart20_20_1_0.patch,6,6,0
Chart,20,chart20_20_1_0.patch,7,7,0
