Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Chart,13,chart13_Seed4_r_233_260.patch,1,28,1
Chart,13,chart13_Seed4_r_233_260.patch,2,28,1
Chart,13,chart13_Seed4_r_233_260.patch,3,28,1
Chart,13,chart13_Seed4_r_233_260.patch,4,28,1
Chart,13,chart13_Seed4_r_233_260.patch,5,28,0
Chart,13,chart13_Seed4_r_233_260.patch,6,28,0
Chart,13,chart13_Seed4_r_233_260.patch,7,29,0
Chart,13,chart13_Seed4_r_233_260.patch,8,29,1
Chart,13,chart13_Seed4_r_233_260.patch,9,28,0
Chart,13,chart13_Seed4_r_233_260.patch,10,29,0
Chart,13,chart13_Seed5_r_227_251.patch,1,28,0
Chart,13,chart13_Seed5_r_227_251.patch,2,28,0
Chart,13,chart13_Seed5_r_227_251.patch,3,28,0
Chart,13,chart13_Seed5_r_227_251.patch,4,28,0
Chart,13,chart13_Seed5_r_227_251.patch,5,28,0
Chart,13,chart13_Seed5_r_227_251.patch,6,28,0
Chart,13,chart13_Seed5_r_227_251.patch,7,29,1
Chart,13,chart13_Seed5_r_227_251.patch,8,29,0
Chart,13,chart13_Seed5_r_227_251.patch,9,28,1
Chart,13,chart13_Seed5_r_227_251.patch,10,29,0
Chart,1,chart1_Seed17_r_601_1.patch,1,67,1
Chart,1,chart1_Seed17_r_601_1.patch,2,73,1
Chart,1,chart1_Seed17_r_601_1.patch,3,71,1
Chart,1,chart1_Seed17_r_601_1.patch,4,78,1
Chart,1,chart1_Seed17_r_601_1.patch,5,73,1
Chart,1,chart1_Seed17_r_601_1.patch,6,67,1
Chart,1,chart1_Seed17_r_601_1.patch,7,73,1
Chart,1,chart1_Seed17_r_601_1.patch,8,73,1
Chart,1,chart1_Seed17_r_601_1.patch,9,71,1
Chart,1,chart1_Seed17_r_601_1.patch,10,67,0
Chart,1,chart1_Seed1_d_601.patch,1,67,0
Chart,1,chart1_Seed1_d_601.patch,2,73,1
Chart,1,chart1_Seed1_d_601.patch,3,71,1
Chart,1,chart1_Seed1_d_601.patch,4,78,1
Chart,1,chart1_Seed1_d_601.patch,5,73,1
Chart,1,chart1_Seed1_d_601.patch,6,67,1
Chart,1,chart1_Seed1_d_601.patch,7,73,1
Chart,1,chart1_Seed1_d_601.patch,8,73,1
Chart,1,chart1_Seed1_d_601.patch,9,71,1
Chart,1,chart1_Seed1_d_601.patch,10,67,0
Chart,1,chart1_Seed20_r_603_177.patch,1,67,0
Chart,1,chart1_Seed20_r_603_177.patch,2,73,1
Chart,1,chart1_Seed20_r_603_177.patch,3,71,1
Chart,1,chart1_Seed20_r_603_177.patch,4,78,1
Chart,1,chart1_Seed20_r_603_177.patch,5,73,1
Chart,1,chart1_Seed20_r_603_177.patch,6,67,1
Chart,1,chart1_Seed20_r_603_177.patch,7,73,1
Chart,1,chart1_Seed20_r_603_177.patch,8,73,1
Chart,1,chart1_Seed20_r_603_177.patch,9,71,1
Chart,1,chart1_Seed20_r_603_177.patch,10,67,0
Chart,1,chart1_Seed3_d_603.patch,1,67,0
Chart,1,chart1_Seed3_d_603.patch,2,73,1
Chart,1,chart1_Seed3_d_603.patch,3,71,1
Chart,1,chart1_Seed3_d_603.patch,4,78,1
Chart,1,chart1_Seed3_d_603.patch,5,73,1
Chart,1,chart1_Seed3_d_603.patch,6,67,1
Chart,1,chart1_Seed3_d_603.patch,7,73,1
Chart,1,chart1_Seed3_d_603.patch,8,73,1
Chart,1,chart1_Seed3_d_603.patch,9,71,1
Chart,1,chart1_Seed3_d_603.patch,10,67,0
Chart,1,chart1_Seed4_d_602.patch,1,67,0
Chart,1,chart1_Seed4_d_602.patch,2,73,1
Chart,1,chart1_Seed4_d_602.patch,3,71,1
Chart,1,chart1_Seed4_d_602.patch,4,78,1
Chart,1,chart1_Seed4_d_602.patch,5,73,1
Chart,1,chart1_Seed4_d_602.patch,6,67,1
Chart,1,chart1_Seed4_d_602.patch,7,73,1
Chart,1,chart1_Seed4_d_602.patch,8,73,1
Chart,1,chart1_Seed4_d_602.patch,9,71,1
Chart,1,chart1_Seed4_d_602.patch,10,67,0
Chart,1,chart1_Seed8_r_601_12.patch,1,67,0
Chart,1,chart1_Seed8_r_601_12.patch,2,73,1
Chart,1,chart1_Seed8_r_601_12.patch,3,71,1
Chart,1,chart1_Seed8_r_601_12.patch,4,78,1
Chart,1,chart1_Seed8_r_601_12.patch,5,73,1
Chart,1,chart1_Seed8_r_601_12.patch,6,67,1
Chart,1,chart1_Seed8_r_601_12.patch,7,73,1
Chart,1,chart1_Seed8_r_601_12.patch,8,73,1
Chart,1,chart1_Seed8_r_601_12.patch,9,71,1
Chart,1,chart1_Seed8_r_601_12.patch,10,67,0
Chart,25,chart25_Seed10_r_20_86.patch,1,14,4
Chart,25,chart25_Seed10_r_20_86.patch,2,22,2
Chart,25,chart25_Seed10_r_20_86.patch,3,23,4
Chart,25,chart25_Seed10_r_20_86.patch,4,14,1
Chart,25,chart25_Seed10_r_20_86.patch,5,11,1
Chart,25,chart25_Seed10_r_20_86.patch,6,20,2
Chart,25,chart25_Seed10_r_20_86.patch,7,20,2
Chart,25,chart25_Seed10_r_20_86.patch,8,17,2
Chart,25,chart25_Seed10_r_20_86.patch,9,19,3
Chart,25,chart25_Seed10_r_20_86.patch,10,14,3
Chart,25,chart25_Seed13_r_20_87.patch,1,14,4
Chart,25,chart25_Seed13_r_20_87.patch,2,22,3
Chart,25,chart25_Seed13_r_20_87.patch,3,23,4
Chart,25,chart25_Seed13_r_20_87.patch,4,14,1
Chart,25,chart25_Seed13_r_20_87.patch,5,11,1
Chart,25,chart25_Seed13_r_20_87.patch,6,20,2
Chart,25,chart25_Seed13_r_20_87.patch,7,20,2
Chart,25,chart25_Seed13_r_20_87.patch,8,17,2
Chart,25,chart25_Seed13_r_20_87.patch,9,19,3
Chart,25,chart25_Seed13_r_20_87.patch,10,14,3
Chart,25,chart25_Seed1_r_21_23.patch,1,14,3
Chart,25,chart25_Seed1_r_21_23.patch,2,22,4
Chart,25,chart25_Seed1_r_21_23.patch,3,23,5
Chart,25,chart25_Seed1_r_21_23.patch,4,14,1
Chart,25,chart25_Seed1_r_21_23.patch,5,11,1
Chart,25,chart25_Seed1_r_21_23.patch,6,20,2
Chart,25,chart25_Seed1_r_21_23.patch,7,20,2
Chart,25,chart25_Seed1_r_21_23.patch,8,17,3
Chart,25,chart25_Seed1_r_21_23.patch,9,19,3
Chart,25,chart25_Seed1_r_21_23.patch,10,14,3
Chart,25,chart25_Seed2_d_20.patch,1,14,3
Chart,25,chart25_Seed2_d_20.patch,2,22,4
Chart,25,chart25_Seed2_d_20.patch,3,23,5
Chart,25,chart25_Seed2_d_20.patch,4,14,1
Chart,25,chart25_Seed2_d_20.patch,5,11,1
Chart,25,chart25_Seed2_d_20.patch,6,20,2
Chart,25,chart25_Seed2_d_20.patch,7,20,2
Chart,25,chart25_Seed2_d_20.patch,8,17,3
Chart,25,chart25_Seed2_d_20.patch,9,19,3
Chart,25,chart25_Seed2_d_20.patch,10,14,3
Chart,25,chart25_Seed3_r_20_15.patch,1,14,3
Chart,25,chart25_Seed3_r_20_15.patch,2,22,4
Chart,25,chart25_Seed3_r_20_15.patch,3,23,5
Chart,25,chart25_Seed3_r_20_15.patch,4,14,1
Chart,25,chart25_Seed3_r_20_15.patch,5,11,1
Chart,25,chart25_Seed3_r_20_15.patch,6,20,2
Chart,25,chart25_Seed3_r_20_15.patch,7,20,2
Chart,25,chart25_Seed3_r_20_15.patch,8,17,3
Chart,25,chart25_Seed3_r_20_15.patch,9,19,3
Chart,25,chart25_Seed3_r_20_15.patch,10,14,3
Chart,25,chart25_Seed6_r_20_3.patch,1,14,3
Chart,25,chart25_Seed6_r_20_3.patch,2,22,4
Chart,25,chart25_Seed6_r_20_3.patch,3,23,5
Chart,25,chart25_Seed6_r_20_3.patch,4,14,1
Chart,25,chart25_Seed6_r_20_3.patch,5,11,1
Chart,25,chart25_Seed6_r_20_3.patch,6,20,2
Chart,25,chart25_Seed6_r_20_3.patch,7,20,2
Chart,25,chart25_Seed6_r_20_3.patch,8,17,3
Chart,25,chart25_Seed6_r_20_3.patch,9,19,3
Chart,25,chart25_Seed6_r_20_3.patch,10,14,3
Chart,25,chart25_Seed9_r_20_91.patch,1,14,4
Chart,25,chart25_Seed9_r_20_91.patch,2,22,2
Chart,25,chart25_Seed9_r_20_91.patch,3,23,4
Chart,25,chart25_Seed9_r_20_91.patch,4,14,1
Chart,25,chart25_Seed9_r_20_91.patch,5,11,1
Chart,25,chart25_Seed9_r_20_91.patch,6,20,2
Chart,25,chart25_Seed9_r_20_91.patch,7,20,2
Chart,25,chart25_Seed9_r_20_91.patch,8,17,2
Chart,25,chart25_Seed9_r_20_91.patch,9,19,2
Chart,25,chart25_Seed9_r_20_91.patch,10,14,4
Chart,26,chart26_Seed12_r_236_69.patch,1,45,1
Chart,26,chart26_Seed12_r_236_69.patch,2,46,1
Chart,26,chart26_Seed12_r_236_69.patch,3,47,0
Chart,26,chart26_Seed12_r_236_69.patch,4,57,0
Chart,26,chart26_Seed12_r_236_69.patch,5,60,0
Chart,26,chart26_Seed12_r_236_69.patch,6,48,1
Chart,26,chart26_Seed12_r_236_69.patch,7,46,0
Chart,26,chart26_Seed12_r_236_69.patch,8,46,2
Chart,26,chart26_Seed12_r_236_69.patch,9,44,0
Chart,26,chart26_Seed12_r_236_69.patch,10,48,1
Chart,26,chart26_Seed14_r_235_16.patch,1,45,1
Chart,26,chart26_Seed14_r_235_16.patch,2,46,1
Chart,26,chart26_Seed14_r_235_16.patch,3,47,0
Chart,26,chart26_Seed14_r_235_16.patch,4,57,0
Chart,26,chart26_Seed14_r_235_16.patch,5,60,0
Chart,26,chart26_Seed14_r_235_16.patch,6,48,1
Chart,26,chart26_Seed14_r_235_16.patch,7,46,1
Chart,26,chart26_Seed14_r_235_16.patch,8,46,2
Chart,26,chart26_Seed14_r_235_16.patch,9,44,0
Chart,26,chart26_Seed14_r_235_16.patch,10,48,1
Chart,26,chart26_Seed16_r_283_10.patch,1,45,1
Chart,26,chart26_Seed16_r_283_10.patch,2,46,0
Chart,26,chart26_Seed16_r_283_10.patch,3,47,0
Chart,26,chart26_Seed16_r_283_10.patch,4,57,0
Chart,26,chart26_Seed16_r_283_10.patch,5,60,0
Chart,26,chart26_Seed16_r_283_10.patch,6,48,1
Chart,26,chart26_Seed16_r_283_10.patch,7,46,0
Chart,26,chart26_Seed16_r_283_10.patch,8,46,0
Chart,26,chart26_Seed16_r_283_10.patch,9,44,0
Chart,26,chart26_Seed16_r_283_10.patch,10,48,0
Chart,26,chart26_Seed17_d_235.patch,1,45,1
Chart,26,chart26_Seed17_d_235.patch,2,46,1
Chart,26,chart26_Seed17_d_235.patch,3,47,0
Chart,26,chart26_Seed17_d_235.patch,4,57,0
Chart,26,chart26_Seed17_d_235.patch,5,60,0
Chart,26,chart26_Seed17_d_235.patch,6,48,1
Chart,26,chart26_Seed17_d_235.patch,7,46,0
Chart,26,chart26_Seed17_d_235.patch,8,46,2
Chart,26,chart26_Seed17_d_235.patch,9,44,0
Chart,26,chart26_Seed17_d_235.patch,10,48,1
Chart,26,chart26_Seed20_d_284.patch,1,45,1
Chart,26,chart26_Seed20_d_284.patch,2,46,0
Chart,26,chart26_Seed20_d_284.patch,3,47,0
Chart,26,chart26_Seed20_d_284.patch,4,57,0
Chart,26,chart26_Seed20_d_284.patch,5,60,0
Chart,26,chart26_Seed20_d_284.patch,6,48,1
Chart,26,chart26_Seed20_d_284.patch,7,46,0
Chart,26,chart26_Seed20_d_284.patch,8,46,0
Chart,26,chart26_Seed20_d_284.patch,9,44,0
Chart,26,chart26_Seed20_d_284.patch,10,48,0
Chart,26,chart26_Seed2_d_235.patch,1,45,1
Chart,26,chart26_Seed2_d_235.patch,2,46,1
Chart,26,chart26_Seed2_d_235.patch,3,47,0
Chart,26,chart26_Seed2_d_235.patch,4,57,0
Chart,26,chart26_Seed2_d_235.patch,5,60,0
Chart,26,chart26_Seed2_d_235.patch,6,48,1
Chart,26,chart26_Seed2_d_235.patch,7,46,0
Chart,26,chart26_Seed2_d_235.patch,8,46,2
Chart,26,chart26_Seed2_d_235.patch,9,44,0
Chart,26,chart26_Seed2_d_235.patch,10,48,1
Chart,26,chart26_Seed5_d_283.patch,1,45,1
Chart,26,chart26_Seed5_d_283.patch,2,46,0
Chart,26,chart26_Seed5_d_283.patch,3,47,0
Chart,26,chart26_Seed5_d_283.patch,4,57,0
Chart,26,chart26_Seed5_d_283.patch,5,60,0
Chart,26,chart26_Seed5_d_283.patch,6,48,1
Chart,26,chart26_Seed5_d_283.patch,7,46,0
Chart,26,chart26_Seed5_d_283.patch,8,46,0
Chart,26,chart26_Seed5_d_283.patch,9,44,0
Chart,26,chart26_Seed5_d_283.patch,10,48,0
Chart,26,chart26_Seed9_r_284_270.patch,1,45,1
Chart,26,chart26_Seed9_r_284_270.patch,2,46,1
Chart,26,chart26_Seed9_r_284_270.patch,3,47,0
Chart,26,chart26_Seed9_r_284_270.patch,4,57,0
Chart,26,chart26_Seed9_r_284_270.patch,5,60,0
Chart,26,chart26_Seed9_r_284_270.patch,6,48,1
Chart,26,chart26_Seed9_r_284_270.patch,7,46,0
Chart,26,chart26_Seed9_r_284_270.patch,8,46,2
Chart,26,chart26_Seed9_r_284_270.patch,9,44,0
Chart,26,chart26_Seed9_r_284_270.patch,10,48,1
Chart,3,chart3_Seed10_a_263_244.patch,1,54,0
Chart,3,chart3_Seed10_a_263_244.patch,2,55,0
Chart,3,chart3_Seed10_a_263_244.patch,3,53,0
Chart,3,chart3_Seed10_a_263_244.patch,4,54,0
Chart,3,chart3_Seed10_a_263_244.patch,5,54,2
Chart,3,chart3_Seed10_a_263_244.patch,6,54,2
Chart,3,chart3_Seed10_a_263_244.patch,7,55,0
Chart,3,chart3_Seed10_a_263_244.patch,8,54,0
Chart,3,chart3_Seed10_a_263_244.patch,9,52,0
Chart,3,chart3_Seed10_a_263_244.patch,10,52,0
Chart,3,chart3_Seed11_a_109_464.patch,1,54,0
Chart,3,chart3_Seed11_a_109_464.patch,2,55,0
Chart,3,chart3_Seed11_a_109_464.patch,3,53,0
Chart,3,chart3_Seed11_a_109_464.patch,4,54,0
Chart,3,chart3_Seed11_a_109_464.patch,5,54,0
Chart,3,chart3_Seed11_a_109_464.patch,6,54,0
Chart,3,chart3_Seed11_a_109_464.patch,7,55,0
Chart,3,chart3_Seed11_a_109_464.patch,8,54,0
Chart,3,chart3_Seed11_a_109_464.patch,9,52,0
Chart,3,chart3_Seed11_a_109_464.patch,10,52,0
Chart,3,chart3_Seed12_r_119_331.patch,1,54,1
Chart,3,chart3_Seed12_r_119_331.patch,2,55,0
Chart,3,chart3_Seed12_r_119_331.patch,3,53,0
Chart,3,chart3_Seed12_r_119_331.patch,4,54,0
Chart,3,chart3_Seed12_r_119_331.patch,5,54,1
Chart,3,chart3_Seed12_r_119_331.patch,6,54,1
Chart,3,chart3_Seed12_r_119_331.patch,7,55,0
Chart,3,chart3_Seed12_r_119_331.patch,8,54,0
Chart,3,chart3_Seed12_r_119_331.patch,9,52,0
Chart,3,chart3_Seed12_r_119_331.patch,10,52,1
Chart,3,chart3_Seed13_a_134_244.patch,1,54,0
Chart,3,chart3_Seed13_a_134_244.patch,2,55,0
Chart,3,chart3_Seed13_a_134_244.patch,3,53,0
Chart,3,chart3_Seed13_a_134_244.patch,4,54,0
Chart,3,chart3_Seed13_a_134_244.patch,5,54,0
Chart,3,chart3_Seed13_a_134_244.patch,6,54,0
Chart,3,chart3_Seed13_a_134_244.patch,7,55,0
Chart,3,chart3_Seed13_a_134_244.patch,8,54,0
Chart,3,chart3_Seed13_a_134_244.patch,9,52,0
Chart,3,chart3_Seed13_a_134_244.patch,10,52,0
Chart,3,chart3_Seed15_r_164_272.patch,1,54,0
Chart,3,chart3_Seed15_r_164_272.patch,2,55,0
Chart,3,chart3_Seed15_r_164_272.patch,3,53,0
Chart,3,chart3_Seed15_r_164_272.patch,4,54,0
Chart,3,chart3_Seed15_r_164_272.patch,5,54,0
Chart,3,chart3_Seed15_r_164_272.patch,6,54,0
Chart,3,chart3_Seed15_r_164_272.patch,7,55,0
Chart,3,chart3_Seed15_r_164_272.patch,8,54,0
Chart,3,chart3_Seed15_r_164_272.patch,9,52,0
Chart,3,chart3_Seed15_r_164_272.patch,10,52,0
Chart,3,chart3_Seed16_r_158_244.patch,1,54,0
Chart,3,chart3_Seed16_r_158_244.patch,2,55,0
Chart,3,chart3_Seed16_r_158_244.patch,3,53,0
Chart,3,chart3_Seed16_r_158_244.patch,4,54,0
Chart,3,chart3_Seed16_r_158_244.patch,5,54,0
Chart,3,chart3_Seed16_r_158_244.patch,6,54,0
Chart,3,chart3_Seed16_r_158_244.patch,7,55,0
Chart,3,chart3_Seed16_r_158_244.patch,8,54,0
Chart,3,chart3_Seed16_r_158_244.patch,9,52,0
Chart,3,chart3_Seed16_r_158_244.patch,10,52,0
Chart,3,chart3_Seed17_r_134_244.patch,1,54,0
Chart,3,chart3_Seed17_r_134_244.patch,2,55,0
Chart,3,chart3_Seed17_r_134_244.patch,3,53,0
Chart,3,chart3_Seed17_r_134_244.patch,4,54,0
Chart,3,chart3_Seed17_r_134_244.patch,5,54,0
Chart,3,chart3_Seed17_r_134_244.patch,6,54,0
Chart,3,chart3_Seed17_r_134_244.patch,7,55,0
Chart,3,chart3_Seed17_r_134_244.patch,8,54,1
Chart,3,chart3_Seed17_r_134_244.patch,9,52,0
Chart,3,chart3_Seed17_r_134_244.patch,10,52,0
Chart,3,chart3_Seed18_a_111_197.patch,1,54,0
Chart,3,chart3_Seed18_a_111_197.patch,2,55,0
Chart,3,chart3_Seed18_a_111_197.patch,3,53,0
Chart,3,chart3_Seed18_a_111_197.patch,4,54,0
Chart,3,chart3_Seed18_a_111_197.patch,5,54,0
Chart,3,chart3_Seed18_a_111_197.patch,6,54,0
Chart,3,chart3_Seed18_a_111_197.patch,7,55,0
Chart,3,chart3_Seed18_a_111_197.patch,8,54,0
Chart,3,chart3_Seed18_a_111_197.patch,9,52,0
Chart,3,chart3_Seed18_a_111_197.patch,10,52,0
Chart,3,chart3_Seed19_a_116_299.patch,1,54,0
Chart,3,chart3_Seed19_a_116_299.patch,2,55,0
Chart,3,chart3_Seed19_a_116_299.patch,3,53,0
Chart,3,chart3_Seed19_a_116_299.patch,4,54,0
Chart,3,chart3_Seed19_a_116_299.patch,5,54,0
Chart,3,chart3_Seed19_a_116_299.patch,6,54,0
Chart,3,chart3_Seed19_a_116_299.patch,7,55,0
Chart,3,chart3_Seed19_a_116_299.patch,8,54,0
Chart,3,chart3_Seed19_a_116_299.patch,9,52,0
Chart,3,chart3_Seed19_a_116_299.patch,10,52,0
Chart,3,chart3_Seed1_a_111_272.patch,1,54,0
Chart,3,chart3_Seed1_a_111_272.patch,2,55,0
Chart,3,chart3_Seed1_a_111_272.patch,3,53,0
Chart,3,chart3_Seed1_a_111_272.patch,4,54,0
Chart,3,chart3_Seed1_a_111_272.patch,5,54,0
Chart,3,chart3_Seed1_a_111_272.patch,6,54,0
Chart,3,chart3_Seed1_a_111_272.patch,7,55,0
Chart,3,chart3_Seed1_a_111_272.patch,8,54,0
Chart,3,chart3_Seed1_a_111_272.patch,9,52,0
Chart,3,chart3_Seed1_a_111_272.patch,10,52,0
Chart,3,chart3_Seed20_r_111_272.patch,1,54,1
Chart,3,chart3_Seed20_r_111_272.patch,2,55,1
Chart,3,chart3_Seed20_r_111_272.patch,3,53,1
Chart,3,chart3_Seed20_r_111_272.patch,4,54,1
Chart,3,chart3_Seed20_r_111_272.patch,5,54,1
Chart,3,chart3_Seed20_r_111_272.patch,6,54,1
Chart,3,chart3_Seed20_r_111_272.patch,7,55,1
Chart,3,chart3_Seed20_r_111_272.patch,8,54,1
Chart,3,chart3_Seed20_r_111_272.patch,9,52,1
Chart,3,chart3_Seed20_r_111_272.patch,10,52,1
Chart,3,chart3_Seed2_a_264_196.patch,1,54,0
Chart,3,chart3_Seed2_a_264_196.patch,2,55,0
Chart,3,chart3_Seed2_a_264_196.patch,3,53,0
Chart,3,chart3_Seed2_a_264_196.patch,4,54,0
Chart,3,chart3_Seed2_a_264_196.patch,5,54,1
Chart,3,chart3_Seed2_a_264_196.patch,6,54,1
Chart,3,chart3_Seed2_a_264_196.patch,7,55,0
Chart,3,chart3_Seed2_a_264_196.patch,8,54,0
Chart,3,chart3_Seed2_a_264_196.patch,9,52,0
Chart,3,chart3_Seed2_a_264_196.patch,10,52,0
Chart,3,chart3_Seed3_a_132_272.patch,1,54,0
Chart,3,chart3_Seed3_a_132_272.patch,2,55,0
Chart,3,chart3_Seed3_a_132_272.patch,3,53,0
Chart,3,chart3_Seed3_a_132_272.patch,4,54,0
Chart,3,chart3_Seed3_a_132_272.patch,5,54,0
Chart,3,chart3_Seed3_a_132_272.patch,6,54,0
Chart,3,chart3_Seed3_a_132_272.patch,7,55,0
Chart,3,chart3_Seed3_a_132_272.patch,8,54,0
Chart,3,chart3_Seed3_a_132_272.patch,9,52,0
Chart,3,chart3_Seed3_a_132_272.patch,10,52,0
Chart,3,chart3_Seed5_a_134_273.patch,1,54,0
Chart,3,chart3_Seed5_a_134_273.patch,2,55,0
Chart,3,chart3_Seed5_a_134_273.patch,3,53,0
Chart,3,chart3_Seed5_a_134_273.patch,4,54,0
Chart,3,chart3_Seed5_a_134_273.patch,5,54,0
Chart,3,chart3_Seed5_a_134_273.patch,6,54,0
Chart,3,chart3_Seed5_a_134_273.patch,7,55,0
Chart,3,chart3_Seed5_a_134_273.patch,8,54,0
Chart,3,chart3_Seed5_a_134_273.patch,9,52,0
Chart,3,chart3_Seed5_a_134_273.patch,10,52,0
Chart,3,chart3_Seed6_a_156_273.patch,1,54,0
Chart,3,chart3_Seed6_a_156_273.patch,2,55,0
Chart,3,chart3_Seed6_a_156_273.patch,3,53,0
Chart,3,chart3_Seed6_a_156_273.patch,4,54,0
Chart,3,chart3_Seed6_a_156_273.patch,5,54,0
Chart,3,chart3_Seed6_a_156_273.patch,6,54,0
Chart,3,chart3_Seed6_a_156_273.patch,7,55,0
Chart,3,chart3_Seed6_a_156_273.patch,8,54,0
Chart,3,chart3_Seed6_a_156_273.patch,9,52,0
Chart,3,chart3_Seed6_a_156_273.patch,10,52,0
Chart,3,chart3_Seed7_r_164_331.patch,1,54,0
Chart,3,chart3_Seed7_r_164_331.patch,2,55,0
Chart,3,chart3_Seed7_r_164_331.patch,3,53,0
Chart,3,chart3_Seed7_r_164_331.patch,4,54,0
Chart,3,chart3_Seed7_r_164_331.patch,5,54,0
Chart,3,chart3_Seed7_r_164_331.patch,6,54,0
Chart,3,chart3_Seed7_r_164_331.patch,7,55,0
Chart,3,chart3_Seed7_r_164_331.patch,8,54,0
Chart,3,chart3_Seed7_r_164_331.patch,9,52,0
Chart,3,chart3_Seed7_r_164_331.patch,10,52,0
Chart,3,chart3_Seed8_r_158_197.patch,1,54,0
Chart,3,chart3_Seed8_r_158_197.patch,2,55,0
Chart,3,chart3_Seed8_r_158_197.patch,3,53,0
Chart,3,chart3_Seed8_r_158_197.patch,4,54,0
Chart,3,chart3_Seed8_r_158_197.patch,5,54,0
Chart,3,chart3_Seed8_r_158_197.patch,6,54,0
Chart,3,chart3_Seed8_r_158_197.patch,7,55,0
Chart,3,chart3_Seed8_r_158_197.patch,8,54,0
Chart,3,chart3_Seed8_r_158_197.patch,9,52,0
Chart,3,chart3_Seed8_r_158_197.patch,10,52,0
Chart,3,chart3_Seed9_a_165_245.patch,1,54,0
Chart,3,chart3_Seed9_a_165_245.patch,2,55,0
Chart,3,chart3_Seed9_a_165_245.patch,3,53,0
Chart,3,chart3_Seed9_a_165_245.patch,4,54,0
Chart,3,chart3_Seed9_a_165_245.patch,5,54,0
Chart,3,chart3_Seed9_a_165_245.patch,6,54,0
Chart,3,chart3_Seed9_a_165_245.patch,7,55,0
Chart,3,chart3_Seed9_a_165_245.patch,8,54,0
Chart,3,chart3_Seed9_a_165_245.patch,9,52,0
Chart,3,chart3_Seed9_a_165_245.patch,10,52,0
Chart,5,chart5_Seed10_r_137_40.patch,1,38,0
Chart,5,chart5_Seed10_r_137_40.patch,2,38,0
Chart,5,chart5_Seed10_r_137_40.patch,3,35,0
Chart,5,chart5_Seed10_r_137_40.patch,4,32,0
Chart,5,chart5_Seed10_r_137_40.patch,5,34,0
Chart,5,chart5_Seed10_r_137_40.patch,6,34,0
Chart,5,chart5_Seed10_r_137_40.patch,7,34,0
Chart,5,chart5_Seed10_r_137_40.patch,8,36,0
Chart,5,chart5_Seed10_r_137_40.patch,9,38,0
Chart,5,chart5_Seed10_r_137_40.patch,10,35,0
Chart,5,chart5_Seed5_r_136_40.patch,1,38,0
Chart,5,chart5_Seed5_r_136_40.patch,2,38,0
