Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Closure,115,closure115_5_0_0.patch,6,10,0
Closure,115,closure115_5_0_0.patch,7,8,0
Closure,115,closure115_5_0_0.patch,8,13,0
Closure,115,closure115_5_0_0.patch,9,9,0
Closure,115,closure115_5_0_0.patch,10,8,0
Closure,115,closure115_5_1_0.patch,1,10,0
Closure,115,closure115_5_1_0.patch,2,11,0
Closure,115,closure115_5_1_0.patch,3,10,0
Closure,115,closure115_5_1_0.patch,4,18,0
Closure,115,closure115_5_1_0.patch,5,11,0
Closure,115,closure115_5_1_0.patch,6,10,0
Closure,115,closure115_5_1_0.patch,7,8,0
Closure,115,closure115_5_1_0.patch,8,13,0
Closure,115,closure115_5_1_0.patch,9,9,0
Closure,115,closure115_5_1_0.patch,10,8,0
Closure,115,closure115_5_1_1.patch,1,10,0
Closure,115,closure115_5_1_1.patch,2,11,0
Closure,115,closure115_5_1_1.patch,3,10,0
Closure,115,closure115_5_1_1.patch,4,18,0
Closure,115,closure115_5_1_1.patch,5,11,0
Closure,115,closure115_5_1_1.patch,6,10,0
Closure,115,closure115_5_1_1.patch,7,8,0
Closure,115,closure115_5_1_1.patch,8,13,0
Closure,115,closure115_5_1_1.patch,9,9,0
Closure,115,closure115_5_1_1.patch,10,8,0
Closure,115,closure115_5_2_0.patch,1,10,0
Closure,115,closure115_5_2_0.patch,2,11,0
Closure,115,closure115_5_2_0.patch,3,10,0
Closure,115,closure115_5_2_0.patch,4,18,0
Closure,115,closure115_5_2_0.patch,5,11,0
Closure,115,closure115_5_2_0.patch,6,10,0
Closure,115,closure115_5_2_0.patch,7,8,0
Closure,115,closure115_5_2_0.patch,8,13,0
Closure,115,closure115_5_2_0.patch,9,9,0
Closure,115,closure115_5_2_0.patch,10,8,0
Closure,115,closure115_5_4_0.patch,1,10,0
Closure,115,closure115_5_4_0.patch,2,11,0
Closure,115,closure115_5_4_0.patch,3,10,0
Closure,115,closure115_5_4_0.patch,4,18,0
Closure,115,closure115_5_4_0.patch,5,11,0
Closure,115,closure115_5_4_0.patch,6,10,0
Closure,115,closure115_5_4_0.patch,7,8,0
Closure,115,closure115_5_4_0.patch,8,13,0
Closure,115,closure115_5_4_0.patch,9,9,0
Closure,115,closure115_5_4_0.patch,10,8,0
Closure,26,closure26_7_0_0.patch,1,6,0
Closure,26,closure26_7_0_0.patch,2,6,0
Closure,26,closure26_7_0_0.patch,3,6,0
Closure,26,closure26_7_0_0.patch,4,15,0
Closure,26,closure26_7_0_0.patch,5,6,0
Closure,26,closure26_7_0_0.patch,6,7,0
Closure,26,closure26_7_0_0.patch,7,6,0
Closure,26,closure26_7_0_0.patch,8,6,0
Closure,26,closure26_7_0_0.patch,9,7,0
Closure,26,closure26_7_0_0.patch,10,6,0
