Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Chart,7,chart7_Seed15_ParameterReplacer_57_variant12.patch,7,22,0
Chart,7,chart7_Seed15_ParameterReplacer_57_variant12.patch,8,24,0
Chart,7,chart7_Seed15_ParameterReplacer_57_variant12.patch,9,24,0
Chart,7,chart7_Seed15_ParameterReplacer_57_variant12.patch,10,25,0
Chart,7,chart7_Seed2_ParameterReplacer_65_variant6.patch,1,26,0
Chart,7,chart7_Seed2_ParameterReplacer_65_variant6.patch,2,25,0
Chart,7,chart7_Seed2_ParameterReplacer_65_variant6.patch,3,21,0
Chart,7,chart7_Seed2_ParameterReplacer_65_variant6.patch,4,21,0
Chart,7,chart7_Seed2_ParameterReplacer_65_variant6.patch,5,27,0
Chart,7,chart7_Seed2_ParameterReplacer_65_variant6.patch,6,24,0
Chart,7,chart7_Seed2_ParameterReplacer_65_variant6.patch,7,22,0
Chart,7,chart7_Seed2_ParameterReplacer_65_variant6.patch,8,24,0
Chart,7,chart7_Seed2_ParameterReplacer_65_variant6.patch,9,24,0
Chart,7,chart7_Seed2_ParameterReplacer_65_variant6.patch,10,25,0
Chart,7,chart7_Seed6_ParameterReplacer_66_variant10.patch,1,26,0
Chart,7,chart7_Seed6_ParameterReplacer_66_variant10.patch,2,25,0
Chart,7,chart7_Seed6_ParameterReplacer_66_variant10.patch,3,21,0
Chart,7,chart7_Seed6_ParameterReplacer_66_variant10.patch,4,21,0
Chart,7,chart7_Seed6_ParameterReplacer_66_variant10.patch,5,27,0
Chart,7,chart7_Seed6_ParameterReplacer_66_variant10.patch,6,24,0
Chart,7,chart7_Seed6_ParameterReplacer_66_variant10.patch,7,22,0
Chart,7,chart7_Seed6_ParameterReplacer_66_variant10.patch,8,24,0
Chart,7,chart7_Seed6_ParameterReplacer_66_variant10.patch,9,24,0
Chart,7,chart7_Seed6_ParameterReplacer_66_variant10.patch,10,25,0
Closure,115,closure115_Seed10_ExpressionReplace_270_variant0.patch,1,10,0
Closure,115,closure115_Seed10_ExpressionReplace_270_variant0.patch,2,11,0
Closure,115,closure115_Seed10_ExpressionReplace_270_variant0.patch,3,10,0
Closure,115,closure115_Seed10_ExpressionReplace_270_variant0.patch,4,18,0
Closure,115,closure115_Seed10_ExpressionReplace_270_variant0.patch,5,11,0
Closure,115,closure115_Seed10_ExpressionReplace_270_variant0.patch,6,10,0
Closure,115,closure115_Seed10_ExpressionReplace_270_variant0.patch,7,8,0
Closure,115,closure115_Seed10_ExpressionReplace_270_variant0.patch,8,13,0
Closure,115,closure115_Seed10_ExpressionReplace_270_variant0.patch,9,9,0
Closure,115,closure115_Seed10_ExpressionReplace_270_variant0.patch,10,8,0
Closure,115,closure115_Seed13_ExpressionAdd_270_variant325.patch,1,10,0
Closure,115,closure115_Seed13_ExpressionAdd_270_variant325.patch,2,11,0
Closure,115,closure115_Seed13_ExpressionAdd_270_variant325.patch,3,10,0
Closure,115,closure115_Seed13_ExpressionAdd_270_variant325.patch,4,18,0
Closure,115,closure115_Seed13_ExpressionAdd_270_variant325.patch,5,11,0
Closure,115,closure115_Seed13_ExpressionAdd_270_variant325.patch,6,10,0
Closure,115,closure115_Seed13_ExpressionAdd_270_variant325.patch,7,8,0
Closure,115,closure115_Seed13_ExpressionAdd_270_variant325.patch,8,13,0
Closure,115,closure115_Seed13_ExpressionAdd_270_variant325.patch,9,9,0
Closure,115,closure115_Seed13_ExpressionAdd_270_variant325.patch,10,8,0
Closure,115,closure115_Seed15_ExpressionAdd_267_variant108.patch,1,10,0
Closure,115,closure115_Seed15_ExpressionAdd_267_variant108.patch,2,11,0
Closure,115,closure115_Seed15_ExpressionAdd_267_variant108.patch,3,10,0
Closure,115,closure115_Seed15_ExpressionAdd_267_variant108.patch,4,18,0
Closure,115,closure115_Seed15_ExpressionAdd_267_variant108.patch,5,11,0
Closure,115,closure115_Seed15_ExpressionAdd_267_variant108.patch,6,10,0
Closure,115,closure115_Seed15_ExpressionAdd_267_variant108.patch,7,8,0
Closure,115,closure115_Seed15_ExpressionAdd_267_variant108.patch,8,13,0
Closure,115,closure115_Seed15_ExpressionAdd_267_variant108.patch,9,9,0
Closure,115,closure115_Seed15_ExpressionAdd_267_variant108.patch,10,8,0
Closure,115,closure115_Seed5_ExpressionReplace_266_variant51.patch,1,10,0
Closure,115,closure115_Seed5_ExpressionReplace_266_variant51.patch,2,11,0
Closure,115,closure115_Seed5_ExpressionReplace_266_variant51.patch,3,10,0
Closure,115,closure115_Seed5_ExpressionReplace_266_variant51.patch,4,18,0
Closure,115,closure115_Seed5_ExpressionReplace_266_variant51.patch,5,11,0
Closure,115,closure115_Seed5_ExpressionReplace_266_variant51.patch,6,10,0
Closure,115,closure115_Seed5_ExpressionReplace_266_variant51.patch,7,8,0
Closure,115,closure115_Seed5_ExpressionReplace_266_variant51.patch,8,13,0
Closure,115,closure115_Seed5_ExpressionReplace_266_variant51.patch,9,9,0
Closure,115,closure115_Seed5_ExpressionReplace_266_variant51.patch,10,8,0
Closure,115,closure115_Seed9_ExpressionAdd_268_variant282.patch,1,10,0
Closure,115,closure115_Seed9_ExpressionAdd_268_variant282.patch,2,11,0
Closure,115,closure115_Seed9_ExpressionAdd_268_variant282.patch,3,10,0
Closure,115,closure115_Seed9_ExpressionAdd_268_variant282.patch,4,18,0
Closure,115,closure115_Seed9_ExpressionAdd_268_variant282.patch,5,11,0
Closure,115,closure115_Seed9_ExpressionAdd_268_variant282.patch,6,10,0
Closure,115,closure115_Seed9_ExpressionAdd_268_variant282.patch,7,8,0
Closure,115,closure115_Seed9_ExpressionAdd_268_variant282.patch,8,13,0
Closure,115,closure115_Seed9_ExpressionAdd_268_variant282.patch,9,9,0
Closure,115,closure115_Seed9_ExpressionAdd_268_variant282.patch,10,8,0
Closure,11,closure11_Seed3_ParameterReplacer_124_variant439.patch,1,24,0
Closure,11,closure11_Seed3_ParameterReplacer_124_variant439.patch,2,25,0
Closure,11,closure11_Seed3_ParameterReplacer_124_variant439.patch,3,32,0
Closure,11,closure11_Seed3_ParameterReplacer_124_variant439.patch,4,29,0
Closure,11,closure11_Seed3_ParameterReplacer_124_variant439.patch,5,30,0
Closure,11,closure11_Seed3_ParameterReplacer_124_variant439.patch,6,30,0
Closure,11,closure11_Seed3_ParameterReplacer_124_variant439.patch,7,23,0
Closure,11,closure11_Seed3_ParameterReplacer_124_variant439.patch,8,23,0
Closure,11,closure11_Seed3_ParameterReplacer_124_variant439.patch,9,26,0
Closure,11,closure11_Seed3_ParameterReplacer_124_variant439.patch,10,36,0
Closure,126,closure126_Seed1_ParameterReplacer_49_variant15.patch,1,26,0
Closure,126,closure126_Seed1_ParameterReplacer_49_variant15.patch,2,12,0
Closure,126,closure126_Seed1_ParameterReplacer_49_variant15.patch,3,10,0
Closure,126,closure126_Seed1_ParameterReplacer_49_variant15.patch,4,11,0
Closure,126,closure126_Seed1_ParameterReplacer_49_variant15.patch,5,10,0
Closure,126,closure126_Seed1_ParameterReplacer_49_variant15.patch,6,12,0
Closure,126,closure126_Seed1_ParameterReplacer_49_variant15.patch,7,10,0
Closure,126,closure126_Seed1_ParameterReplacer_49_variant15.patch,8,13,0
Closure,126,closure126_Seed1_ParameterReplacer_49_variant15.patch,9,12,0
Closure,126,closure126_Seed1_ParameterReplacer_49_variant15.patch,10,11,0
Closure,126,closure126_Seed2_ParameterReplacer_50_variant71.patch,1,26,0
Closure,126,closure126_Seed2_ParameterReplacer_50_variant71.patch,2,12,0
Closure,126,closure126_Seed2_ParameterReplacer_50_variant71.patch,3,10,0
Closure,126,closure126_Seed2_ParameterReplacer_50_variant71.patch,4,11,0
Closure,126,closure126_Seed2_ParameterReplacer_50_variant71.patch,5,10,0
Closure,126,closure126_Seed2_ParameterReplacer_50_variant71.patch,6,12,0
Closure,126,closure126_Seed2_ParameterReplacer_50_variant71.patch,7,10,0
Closure,126,closure126_Seed2_ParameterReplacer_50_variant71.patch,8,13,0
Closure,126,closure126_Seed2_ParameterReplacer_50_variant71.patch,9,12,0
Closure,126,closure126_Seed2_ParameterReplacer_50_variant71.patch,10,11,0
Closure,13,closure13_Seed1_ExpressionAdd_60_variant124.patch,1,2,0
Closure,13,closure13_Seed1_ExpressionAdd_60_variant124.patch,2,3,0
Closure,13,closure13_Seed1_ExpressionAdd_60_variant124.patch,3,3,0
Closure,13,closure13_Seed1_ExpressionAdd_60_variant124.patch,4,3,0
Closure,13,closure13_Seed1_ExpressionAdd_60_variant124.patch,5,2,0
Closure,13,closure13_Seed1_ExpressionAdd_60_variant124.patch,6,3,0
Closure,13,closure13_Seed1_ExpressionAdd_60_variant124.patch,7,2,0
Closure,13,closure13_Seed1_ExpressionAdd_60_variant124.patch,8,3,0
Closure,13,closure13_Seed1_ExpressionAdd_60_variant124.patch,9,2,0
Closure,13,closure13_Seed1_ExpressionAdd_60_variant124.patch,10,3,0
Closure,21,closure21_Seed11_ExpressionReplace_33_variant9.patch,1,13,0
Closure,21,closure21_Seed11_ExpressionReplace_33_variant9.patch,2,10,1
Closure,21,closure21_Seed11_ExpressionReplace_33_variant9.patch,3,6,0
Closure,21,closure21_Seed11_ExpressionReplace_33_variant9.patch,4,5,0
Closure,21,closure21_Seed11_ExpressionReplace_33_variant9.patch,5,4,0
Closure,21,closure21_Seed11_ExpressionReplace_33_variant9.patch,6,4,0
Closure,21,closure21_Seed11_ExpressionReplace_33_variant9.patch,7,8,0
Closure,21,closure21_Seed11_ExpressionReplace_33_variant9.patch,8,7,0
Closure,21,closure21_Seed11_ExpressionReplace_33_variant9.patch,9,3,1
Closure,21,closure21_Seed11_ExpressionReplace_33_variant9.patch,10,6,0
Closure,21,closure21_Seed13_ExpressionReplace_34_variant7.patch,1,13,0
Closure,21,closure21_Seed13_ExpressionReplace_34_variant7.patch,2,10,1
Closure,21,closure21_Seed13_ExpressionReplace_34_variant7.patch,3,6,0
Closure,21,closure21_Seed13_ExpressionReplace_34_variant7.patch,4,5,0
Closure,21,closure21_Seed13_ExpressionReplace_34_variant7.patch,5,4,0
Closure,21,closure21_Seed13_ExpressionReplace_34_variant7.patch,6,4,0
Closure,21,closure21_Seed13_ExpressionReplace_34_variant7.patch,7,8,0
Closure,21,closure21_Seed13_ExpressionReplace_34_variant7.patch,8,7,0
Closure,21,closure21_Seed13_ExpressionReplace_34_variant7.patch,9,3,1
Closure,21,closure21_Seed13_ExpressionReplace_34_variant7.patch,10,6,0
Closure,21,closure21_Seed15_ExpressionReplace_38_variant1.patch,1,13,0
Closure,21,closure21_Seed15_ExpressionReplace_38_variant1.patch,2,10,1
Closure,21,closure21_Seed15_ExpressionReplace_38_variant1.patch,3,6,0
Closure,21,closure21_Seed15_ExpressionReplace_38_variant1.patch,4,5,0
Closure,21,closure21_Seed15_ExpressionReplace_38_variant1.patch,5,4,0
Closure,21,closure21_Seed15_ExpressionReplace_38_variant1.patch,6,4,0
Closure,21,closure21_Seed15_ExpressionReplace_38_variant1.patch,7,8,0
Closure,21,closure21_Seed15_ExpressionReplace_38_variant1.patch,8,7,0
Closure,21,closure21_Seed15_ExpressionReplace_38_variant1.patch,9,3,1
Closure,21,closure21_Seed15_ExpressionReplace_38_variant1.patch,10,6,0
Closure,21,closure21_Seed16_ExpressionReplace_36_variant9.patch,1,13,0
Closure,21,closure21_Seed16_ExpressionReplace_36_variant9.patch,2,10,1
Closure,21,closure21_Seed16_ExpressionReplace_36_variant9.patch,3,6,0
Closure,21,closure21_Seed16_ExpressionReplace_36_variant9.patch,4,5,0
Closure,21,closure21_Seed16_ExpressionReplace_36_variant9.patch,5,4,0
Closure,21,closure21_Seed16_ExpressionReplace_36_variant9.patch,6,4,0
Closure,21,closure21_Seed16_ExpressionReplace_36_variant9.patch,7,8,0
Closure,21,closure21_Seed16_ExpressionReplace_36_variant9.patch,8,7,0
Closure,21,closure21_Seed16_ExpressionReplace_36_variant9.patch,9,3,1
Closure,21,closure21_Seed16_ExpressionReplace_36_variant9.patch,10,6,0
Closure,21,closure21_Seed18_ExpressionAdd_31_variant9.patch,1,13,0
Closure,21,closure21_Seed18_ExpressionAdd_31_variant9.patch,2,10,1
Closure,21,closure21_Seed18_ExpressionAdd_31_variant9.patch,3,6,0
Closure,21,closure21_Seed18_ExpressionAdd_31_variant9.patch,4,5,0
Closure,21,closure21_Seed18_ExpressionAdd_31_variant9.patch,5,4,0
Closure,21,closure21_Seed18_ExpressionAdd_31_variant9.patch,6,4,0
Closure,21,closure21_Seed18_ExpressionAdd_31_variant9.patch,7,8,0
Closure,21,closure21_Seed18_ExpressionAdd_31_variant9.patch,8,7,0
Closure,21,closure21_Seed18_ExpressionAdd_31_variant9.patch,9,3,1
Closure,21,closure21_Seed18_ExpressionAdd_31_variant9.patch,10,6,0
Closure,21,closure21_Seed19_ExpressionReplace_38_variant3.patch,1,13,0
Closure,21,closure21_Seed19_ExpressionReplace_38_variant3.patch,2,10,1
Closure,21,closure21_Seed19_ExpressionReplace_38_variant3.patch,3,6,0
Closure,21,closure21_Seed19_ExpressionReplace_38_variant3.patch,4,5,0
Closure,21,closure21_Seed19_ExpressionReplace_38_variant3.patch,5,4,0
Closure,21,closure21_Seed19_ExpressionReplace_38_variant3.patch,6,4,0
Closure,21,closure21_Seed19_ExpressionReplace_38_variant3.patch,7,8,0
Closure,21,closure21_Seed19_ExpressionReplace_38_variant3.patch,8,7,0
Closure,21,closure21_Seed19_ExpressionReplace_38_variant3.patch,9,3,1
Closure,21,closure21_Seed19_ExpressionReplace_38_variant3.patch,10,6,0
Closure,21,closure21_Seed1_ExpressionReplace_36_variant9.patch,1,13,0
Closure,21,closure21_Seed1_ExpressionReplace_36_variant9.patch,2,10,1
Closure,21,closure21_Seed1_ExpressionReplace_36_variant9.patch,3,6,0
Closure,21,closure21_Seed1_ExpressionReplace_36_variant9.patch,4,5,0
Closure,21,closure21_Seed1_ExpressionReplace_36_variant9.patch,5,4,0
Closure,21,closure21_Seed1_ExpressionReplace_36_variant9.patch,6,4,0
Closure,21,closure21_Seed1_ExpressionReplace_36_variant9.patch,7,8,0
Closure,21,closure21_Seed1_ExpressionReplace_36_variant9.patch,8,7,0
Closure,21,closure21_Seed1_ExpressionReplace_36_variant9.patch,9,3,1
Closure,21,closure21_Seed1_ExpressionReplace_36_variant9.patch,10,6,0
Closure,21,closure21_Seed20_ExpressionReplace_38_variant1.patch,1,13,0
Closure,21,closure21_Seed20_ExpressionReplace_38_variant1.patch,2,10,1
Closure,21,closure21_Seed20_ExpressionReplace_38_variant1.patch,3,6,0
Closure,21,closure21_Seed20_ExpressionReplace_38_variant1.patch,4,5,0
Closure,21,closure21_Seed20_ExpressionReplace_38_variant1.patch,5,4,0
Closure,21,closure21_Seed20_ExpressionReplace_38_variant1.patch,6,4,0
Closure,21,closure21_Seed20_ExpressionReplace_38_variant1.patch,7,8,0
Closure,21,closure21_Seed20_ExpressionReplace_38_variant1.patch,8,7,0
Closure,21,closure21_Seed20_ExpressionReplace_38_variant1.patch,9,3,1
Closure,21,closure21_Seed20_ExpressionReplace_38_variant1.patch,10,6,0
Closure,21,closure21_Seed2_ExpressionAdd_36_variant9.patch,1,13,0
Closure,21,closure21_Seed2_ExpressionAdd_36_variant9.patch,2,10,1
Closure,21,closure21_Seed2_ExpressionAdd_36_variant9.patch,3,6,0
Closure,21,closure21_Seed2_ExpressionAdd_36_variant9.patch,4,5,0
Closure,21,closure21_Seed2_ExpressionAdd_36_variant9.patch,5,4,0
Closure,21,closure21_Seed2_ExpressionAdd_36_variant9.patch,6,4,0
Closure,21,closure21_Seed2_ExpressionAdd_36_variant9.patch,7,8,0
Closure,21,closure21_Seed2_ExpressionAdd_36_variant9.patch,8,7,0
Closure,21,closure21_Seed2_ExpressionAdd_36_variant9.patch,9,3,1
Closure,21,closure21_Seed2_ExpressionAdd_36_variant9.patch,10,6,0
Closure,21,closure21_Seed3_ExpressionReplace_38_variant1.patch,1,13,0
Closure,21,closure21_Seed3_ExpressionReplace_38_variant1.patch,2,10,1
Closure,21,closure21_Seed3_ExpressionReplace_38_variant1.patch,3,6,0
Closure,21,closure21_Seed3_ExpressionReplace_38_variant1.patch,4,5,0
Closure,21,closure21_Seed3_ExpressionReplace_38_variant1.patch,5,4,0
Closure,21,closure21_Seed3_ExpressionReplace_38_variant1.patch,6,4,0
Closure,21,closure21_Seed3_ExpressionReplace_38_variant1.patch,7,8,0
Closure,21,closure21_Seed3_ExpressionReplace_38_variant1.patch,8,7,0
Closure,21,closure21_Seed3_ExpressionReplace_38_variant1.patch,9,3,1
Closure,21,closure21_Seed3_ExpressionReplace_38_variant1.patch,10,6,0
Closure,21,closure21_Seed4_ExpressionAdd_31_variant7.patch,1,13,0
Closure,21,closure21_Seed4_ExpressionAdd_31_variant7.patch,2,10,1
Closure,21,closure21_Seed4_ExpressionAdd_31_variant7.patch,3,6,0
Closure,21,closure21_Seed4_ExpressionAdd_31_variant7.patch,4,5,0
Closure,21,closure21_Seed4_ExpressionAdd_31_variant7.patch,5,4,0
Closure,21,closure21_Seed4_ExpressionAdd_31_variant7.patch,6,4,0
Closure,21,closure21_Seed4_ExpressionAdd_31_variant7.patch,7,8,0
Closure,21,closure21_Seed4_ExpressionAdd_31_variant7.patch,8,7,0
Closure,21,closure21_Seed4_ExpressionAdd_31_variant7.patch,9,3,1
Closure,21,closure21_Seed4_ExpressionAdd_31_variant7.patch,10,6,0
Closure,21,closure21_Seed5_ExpressionAdd_34_variant2.patch,1,13,0
Closure,21,closure21_Seed5_ExpressionAdd_34_variant2.patch,2,10,1
Closure,21,closure21_Seed5_ExpressionAdd_34_variant2.patch,3,6,0
Closure,21,closure21_Seed5_ExpressionAdd_34_variant2.patch,4,5,0
Closure,21,closure21_Seed5_ExpressionAdd_34_variant2.patch,5,4,0
Closure,21,closure21_Seed5_ExpressionAdd_34_variant2.patch,6,4,0
Closure,21,closure21_Seed5_ExpressionAdd_34_variant2.patch,7,8,0
Closure,21,closure21_Seed5_ExpressionAdd_34_variant2.patch,8,7,0
Closure,21,closure21_Seed5_ExpressionAdd_34_variant2.patch,9,3,1
Closure,21,closure21_Seed5_ExpressionAdd_34_variant2.patch,10,6,0
Closure,21,closure21_Seed6_ExpressionReplace_36_variant5.patch,1,13,0
Closure,21,closure21_Seed6_ExpressionReplace_36_variant5.patch,2,10,1
Closure,21,closure21_Seed6_ExpressionReplace_36_variant5.patch,3,6,0
Closure,21,closure21_Seed6_ExpressionReplace_36_variant5.patch,4,5,0
Closure,21,closure21_Seed6_ExpressionReplace_36_variant5.patch,5,4,0
Closure,21,closure21_Seed6_ExpressionReplace_36_variant5.patch,6,4,0
Closure,21,closure21_Seed6_ExpressionReplace_36_variant5.patch,7,8,0
Closure,21,closure21_Seed6_ExpressionReplace_36_variant5.patch,8,7,0
Closure,21,closure21_Seed6_ExpressionReplace_36_variant5.patch,9,3,1
Closure,21,closure21_Seed6_ExpressionReplace_36_variant5.patch,10,6,0
Closure,21,closure21_Seed7_ExpressionReplace_36_variant5.patch,1,13,0
Closure,21,closure21_Seed7_ExpressionReplace_36_variant5.patch,2,10,1
Closure,21,closure21_Seed7_ExpressionReplace_36_variant5.patch,3,6,0
Closure,21,closure21_Seed7_ExpressionReplace_36_variant5.patch,4,5,0
Closure,21,closure21_Seed7_ExpressionReplace_36_variant5.patch,5,4,0
Closure,21,closure21_Seed7_ExpressionReplace_36_variant5.patch,6,4,0
Closure,21,closure21_Seed7_ExpressionReplace_36_variant5.patch,7,8,0
Closure,21,closure21_Seed7_ExpressionReplace_36_variant5.patch,8,7,0
Closure,21,closure21_Seed7_ExpressionReplace_36_variant5.patch,9,3,1
Closure,21,closure21_Seed7_ExpressionReplace_36_variant5.patch,10,6,0
Closure,21,closure21_Seed8_ExpressionAdd_38_variant10.patch,1,13,0
Closure,21,closure21_Seed8_ExpressionAdd_38_variant10.patch,2,10,1
Closure,21,closure21_Seed8_ExpressionAdd_38_variant10.patch,3,6,0
Closure,21,closure21_Seed8_ExpressionAdd_38_variant10.patch,4,5,0
Closure,21,closure21_Seed8_ExpressionAdd_38_variant10.patch,5,4,0
Closure,21,closure21_Seed8_ExpressionAdd_38_variant10.patch,6,4,0
Closure,21,closure21_Seed8_ExpressionAdd_38_variant10.patch,7,8,0
Closure,21,closure21_Seed8_ExpressionAdd_38_variant10.patch,8,7,0
Closure,21,closure21_Seed8_ExpressionAdd_38_variant10.patch,9,3,1
Closure,21,closure21_Seed8_ExpressionAdd_38_variant10.patch,10,6,0
Closure,21,closure21_Seed9_ExpressionAdd_36_variant2.patch,1,13,0
Closure,21,closure21_Seed9_ExpressionAdd_36_variant2.patch,2,10,1
Closure,21,closure21_Seed9_ExpressionAdd_36_variant2.patch,3,6,0
Closure,21,closure21_Seed9_ExpressionAdd_36_variant2.patch,4,5,0
Closure,21,closure21_Seed9_ExpressionAdd_36_variant2.patch,5,4,0
Closure,21,closure21_Seed9_ExpressionAdd_36_variant2.patch,6,4,0
Closure,21,closure21_Seed9_ExpressionAdd_36_variant2.patch,7,8,0
Closure,21,closure21_Seed9_ExpressionAdd_36_variant2.patch,8,7,0
Closure,21,closure21_Seed9_ExpressionAdd_36_variant2.patch,9,3,1
Closure,21,closure21_Seed9_ExpressionAdd_36_variant2.patch,10,6,0
Closure,22,closure22_Seed12_ExpressionReplace_31_variant8.patch,1,10,0
Closure,22,closure22_Seed12_ExpressionReplace_31_variant8.patch,2,7,0
Closure,22,closure22_Seed12_ExpressionReplace_31_variant8.patch,3,14,1
Closure,22,closure22_Seed12_ExpressionReplace_31_variant8.patch,4,5,0
Closure,22,closure22_Seed12_ExpressionReplace_31_variant8.patch,5,4,0
Closure,22,closure22_Seed12_ExpressionReplace_31_variant8.patch,6,14,1
Closure,22,closure22_Seed12_ExpressionReplace_31_variant8.patch,7,13,0
Closure,22,closure22_Seed12_ExpressionReplace_31_variant8.patch,8,18,1
Closure,22,closure22_Seed12_ExpressionReplace_31_variant8.patch,9,5,0
Closure,22,closure22_Seed12_ExpressionReplace_31_variant8.patch,10,3,0
Closure,22,closure22_Seed13_ExpressionAdd_33_variant2.patch,1,10,0
Closure,22,closure22_Seed13_ExpressionAdd_33_variant2.patch,2,7,0
Closure,22,closure22_Seed13_ExpressionAdd_33_variant2.patch,3,14,1
Closure,22,closure22_Seed13_ExpressionAdd_33_variant2.patch,4,5,0
Closure,22,closure22_Seed13_ExpressionAdd_33_variant2.patch,5,4,0
Closure,22,closure22_Seed13_ExpressionAdd_33_variant2.patch,6,14,1
Closure,22,closure22_Seed13_ExpressionAdd_33_variant2.patch,7,13,0
Closure,22,closure22_Seed13_ExpressionAdd_33_variant2.patch,8,18,1
Closure,22,closure22_Seed13_ExpressionAdd_33_variant2.patch,9,5,0
Closure,22,closure22_Seed13_ExpressionAdd_33_variant2.patch,10,3,0
Closure,22,closure22_Seed14_ExpressionAdd_26_variant2.patch,1,10,0
Closure,22,closure22_Seed14_ExpressionAdd_26_variant2.patch,2,7,0
Closure,22,closure22_Seed14_ExpressionAdd_26_variant2.patch,3,14,1
Closure,22,closure22_Seed14_ExpressionAdd_26_variant2.patch,4,5,0
Closure,22,closure22_Seed14_ExpressionAdd_26_variant2.patch,5,4,0
Closure,22,closure22_Seed14_ExpressionAdd_26_variant2.patch,6,14,1
Closure,22,closure22_Seed14_ExpressionAdd_26_variant2.patch,7,13,0
