Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Chart,25,chart25_Seed5_r_20_2.patch,8,13,2
Chart,25,chart25_Seed5_r_20_2.patch,9,9,2
Chart,25,chart25_Seed5_r_20_2.patch,10,17,1
Chart,25,chart25_Seed6_r_20_171.patch,1,10,1
Chart,25,chart25_Seed6_r_20_171.patch,2,27,5
Chart,25,chart25_Seed6_r_20_171.patch,3,21,2
Chart,25,chart25_Seed6_r_20_171.patch,4,10,1
Chart,25,chart25_Seed6_r_20_171.patch,5,26,5
Chart,25,chart25_Seed6_r_20_171.patch,6,18,3
Chart,25,chart25_Seed6_r_20_171.patch,7,10,0
Chart,25,chart25_Seed6_r_20_171.patch,8,13,2
Chart,25,chart25_Seed6_r_20_171.patch,9,9,0
Chart,25,chart25_Seed6_r_20_171.patch,10,17,1
Chart,25,chart25_Seed9_r_20_91.patch,1,10,1
Chart,25,chart25_Seed9_r_20_91.patch,2,27,5
Chart,25,chart25_Seed9_r_20_91.patch,3,21,2
Chart,25,chart25_Seed9_r_20_91.patch,4,10,1
Chart,25,chart25_Seed9_r_20_91.patch,5,26,3
Chart,25,chart25_Seed9_r_20_91.patch,6,18,3
Chart,25,chart25_Seed9_r_20_91.patch,7,10,0
Chart,25,chart25_Seed9_r_20_91.patch,8,13,2
Chart,25,chart25_Seed9_r_20_91.patch,9,9,0
Chart,25,chart25_Seed9_r_20_91.patch,10,17,1
Chart,26,chart26_Seed10_d_283.patch,1,64,0
Chart,26,chart26_Seed10_d_283.patch,2,60,0
Chart,26,chart26_Seed10_d_283.patch,3,62,2
Chart,26,chart26_Seed10_d_283.patch,4,59,0
Chart,26,chart26_Seed10_d_283.patch,5,67,1
Chart,26,chart26_Seed10_d_283.patch,6,62,0
Chart,26,chart26_Seed10_d_283.patch,7,62,0
Chart,26,chart26_Seed10_d_283.patch,8,66,0
Chart,26,chart26_Seed10_d_283.patch,9,43,0
Chart,26,chart26_Seed10_d_283.patch,10,62,0
Chart,26,chart26_Seed15_r_235_401.patch,1,64,0
Chart,26,chart26_Seed15_r_235_401.patch,2,60,0
Chart,26,chart26_Seed15_r_235_401.patch,3,62,2
Chart,26,chart26_Seed15_r_235_401.patch,4,59,0
Chart,26,chart26_Seed15_r_235_401.patch,5,67,1
Chart,26,chart26_Seed15_r_235_401.patch,6,62,2
Chart,26,chart26_Seed15_r_235_401.patch,7,62,0
Chart,26,chart26_Seed15_r_235_401.patch,8,66,1
Chart,26,chart26_Seed15_r_235_401.patch,9,43,0
Chart,26,chart26_Seed15_r_235_401.patch,10,62,2
Chart,26,chart26_Seed17_r_235_160.patch,1,64,0
Chart,26,chart26_Seed17_r_235_160.patch,2,60,0
Chart,26,chart26_Seed17_r_235_160.patch,3,62,2
Chart,26,chart26_Seed17_r_235_160.patch,4,59,0
Chart,26,chart26_Seed17_r_235_160.patch,5,67,1
Chart,26,chart26_Seed17_r_235_160.patch,6,62,2
Chart,26,chart26_Seed17_r_235_160.patch,7,62,0
Chart,26,chart26_Seed17_r_235_160.patch,8,66,1
Chart,26,chart26_Seed17_r_235_160.patch,9,43,0
Chart,26,chart26_Seed17_r_235_160.patch,10,62,2
Chart,26,chart26_Seed2_r_235_10.patch,1,64,0
Chart,26,chart26_Seed2_r_235_10.patch,2,60,0
Chart,26,chart26_Seed2_r_235_10.patch,3,62,2
Chart,26,chart26_Seed2_r_235_10.patch,4,59,0
Chart,26,chart26_Seed2_r_235_10.patch,5,67,1
Chart,26,chart26_Seed2_r_235_10.patch,6,62,2
Chart,26,chart26_Seed2_r_235_10.patch,7,62,0
Chart,26,chart26_Seed2_r_235_10.patch,8,66,1
Chart,26,chart26_Seed2_r_235_10.patch,9,43,0
Chart,26,chart26_Seed2_r_235_10.patch,10,62,2
Chart,26,chart26_Seed3_d_284.patch,1,64,0
Chart,26,chart26_Seed3_d_284.patch,2,60,0
Chart,26,chart26_Seed3_d_284.patch,3,62,2
Chart,26,chart26_Seed3_d_284.patch,4,59,0
Chart,26,chart26_Seed3_d_284.patch,5,67,1
Chart,26,chart26_Seed3_d_284.patch,6,62,0
Chart,26,chart26_Seed3_d_284.patch,7,62,0
Chart,26,chart26_Seed3_d_284.patch,8,66,0
Chart,26,chart26_Seed3_d_284.patch,9,43,0
Chart,26,chart26_Seed3_d_284.patch,10,62,0
Chart,26,chart26_Seed5_d_235.patch,1,64,0
Chart,26,chart26_Seed5_d_235.patch,2,60,0
Chart,26,chart26_Seed5_d_235.patch,3,62,2
Chart,26,chart26_Seed5_d_235.patch,4,59,0
Chart,26,chart26_Seed5_d_235.patch,5,67,1
Chart,26,chart26_Seed5_d_235.patch,6,62,2
Chart,26,chart26_Seed5_d_235.patch,7,62,0
Chart,26,chart26_Seed5_d_235.patch,8,66,1
Chart,26,chart26_Seed5_d_235.patch,9,43,0
Chart,26,chart26_Seed5_d_235.patch,10,62,2
Chart,26,chart26_Seed6_r_235_51.patch,1,64,0
Chart,26,chart26_Seed6_r_235_51.patch,2,60,0
Chart,26,chart26_Seed6_r_235_51.patch,3,62,2
Chart,26,chart26_Seed6_r_235_51.patch,4,59,0
Chart,26,chart26_Seed6_r_235_51.patch,5,67,1
Chart,26,chart26_Seed6_r_235_51.patch,6,62,2
Chart,26,chart26_Seed6_r_235_51.patch,7,62,0
Chart,26,chart26_Seed6_r_235_51.patch,8,66,1
Chart,26,chart26_Seed6_r_235_51.patch,9,43,0
Chart,26,chart26_Seed6_r_235_51.patch,10,62,2
Chart,26,chart26_Seed7_r_235_16.patch,1,64,0
Chart,26,chart26_Seed7_r_235_16.patch,2,60,1
Chart,26,chart26_Seed7_r_235_16.patch,3,62,2
Chart,26,chart26_Seed7_r_235_16.patch,4,59,2
Chart,26,chart26_Seed7_r_235_16.patch,5,67,1
Chart,26,chart26_Seed7_r_235_16.patch,6,62,3
Chart,26,chart26_Seed7_r_235_16.patch,7,62,0
Chart,26,chart26_Seed7_r_235_16.patch,8,66,1
Chart,26,chart26_Seed7_r_235_16.patch,9,43,0
Chart,26,chart26_Seed7_r_235_16.patch,10,62,2
Chart,26,chart26_Seed8_r_283_82.patch,1,64,0
Chart,26,chart26_Seed8_r_283_82.patch,2,60,0
Chart,26,chart26_Seed8_r_283_82.patch,3,62,2
Chart,26,chart26_Seed8_r_283_82.patch,4,59,0
Chart,26,chart26_Seed8_r_283_82.patch,5,67,1
Chart,26,chart26_Seed8_r_283_82.patch,6,62,0
Chart,26,chart26_Seed8_r_283_82.patch,7,62,0
Chart,26,chart26_Seed8_r_283_82.patch,8,66,0
Chart,26,chart26_Seed8_r_283_82.patch,9,43,0
Chart,26,chart26_Seed8_r_283_82.patch,10,62,0
Chart,26,chart26_Seed9_r_284_2.patch,1,64,0
Chart,26,chart26_Seed9_r_284_2.patch,2,60,0
Chart,26,chart26_Seed9_r_284_2.patch,3,62,2
Chart,26,chart26_Seed9_r_284_2.patch,4,59,0
Chart,26,chart26_Seed9_r_284_2.patch,5,67,1
Chart,26,chart26_Seed9_r_284_2.patch,6,62,0
Chart,26,chart26_Seed9_r_284_2.patch,7,62,0
Chart,26,chart26_Seed9_r_284_2.patch,8,66,0
Chart,26,chart26_Seed9_r_284_2.patch,9,43,0
Chart,26,chart26_Seed9_r_284_2.patch,10,62,0
Chart,3,chart3_Seed13_a_109_273.patch,1,70,0
Chart,3,chart3_Seed13_a_109_273.patch,2,71,0
Chart,3,chart3_Seed13_a_109_273.patch,3,71,0
Chart,3,chart3_Seed13_a_109_273.patch,4,68,0
Chart,3,chart3_Seed13_a_109_273.patch,5,67,0
Chart,3,chart3_Seed13_a_109_273.patch,6,69,0
Chart,3,chart3_Seed13_a_109_273.patch,7,74,0
Chart,3,chart3_Seed13_a_109_273.patch,8,70,0
Chart,3,chart3_Seed13_a_109_273.patch,9,72,0
Chart,3,chart3_Seed13_a_109_273.patch,10,69,0
Chart,3,chart3_Seed5_a_133_331.patch,1,70,0
Chart,3,chart3_Seed5_a_133_331.patch,2,71,0
Chart,3,chart3_Seed5_a_133_331.patch,3,71,0
Chart,3,chart3_Seed5_a_133_331.patch,4,68,0
Chart,3,chart3_Seed5_a_133_331.patch,5,67,0
Chart,3,chart3_Seed5_a_133_331.patch,6,69,0
Chart,3,chart3_Seed5_a_133_331.patch,7,74,0
Chart,3,chart3_Seed5_a_133_331.patch,8,70,0
Chart,3,chart3_Seed5_a_133_331.patch,9,72,0
Chart,3,chart3_Seed5_a_133_331.patch,10,69,0
Chart,3,chart3_Seed7_r_158_300.patch,1,70,0
Chart,3,chart3_Seed7_r_158_300.patch,2,71,0
Chart,3,chart3_Seed7_r_158_300.patch,3,71,0
Chart,3,chart3_Seed7_r_158_300.patch,4,68,0
Chart,3,chart3_Seed7_r_158_300.patch,5,67,0
Chart,3,chart3_Seed7_r_158_300.patch,6,69,0
Chart,3,chart3_Seed7_r_158_300.patch,7,74,0
Chart,3,chart3_Seed7_r_158_300.patch,8,70,0
Chart,3,chart3_Seed7_r_158_300.patch,9,72,0
Chart,3,chart3_Seed7_r_158_300.patch,10,69,0
Chart,3,chart3_Seed9_a_137_244.patch,1,70,0
Chart,3,chart3_Seed9_a_137_244.patch,2,71,0
Chart,3,chart3_Seed9_a_137_244.patch,3,71,0
Chart,3,chart3_Seed9_a_137_244.patch,4,68,0
Chart,3,chart3_Seed9_a_137_244.patch,5,67,0
Chart,3,chart3_Seed9_a_137_244.patch,6,69,0
Chart,3,chart3_Seed9_a_137_244.patch,7,74,0
Chart,3,chart3_Seed9_a_137_244.patch,8,70,0
Chart,3,chart3_Seed9_a_137_244.patch,9,72,0
Chart,3,chart3_Seed9_a_137_244.patch,10,69,0
Chart,5,chart5_Seed10_r_136_139.patch,1,35,0
Chart,5,chart5_Seed10_r_136_139.patch,2,37,0
Chart,5,chart5_Seed10_r_136_139.patch,3,35,0
Chart,5,chart5_Seed10_r_136_139.patch,4,37,0
Chart,5,chart5_Seed10_r_136_139.patch,5,35,0
Chart,5,chart5_Seed10_r_136_139.patch,6,37,0
Chart,5,chart5_Seed10_r_136_139.patch,7,36,0
Chart,5,chart5_Seed10_r_136_139.patch,8,37,0
Chart,5,chart5_Seed10_r_136_139.patch,9,39,0
Chart,5,chart5_Seed10_r_136_139.patch,10,41,0
Chart,5,chart5_Seed16_r_137_139.patch,1,35,0
Chart,5,chart5_Seed16_r_137_139.patch,2,37,0
Chart,5,chart5_Seed16_r_137_139.patch,3,35,0
Chart,5,chart5_Seed16_r_137_139.patch,4,37,0
Chart,5,chart5_Seed16_r_137_139.patch,5,35,0
Chart,5,chart5_Seed16_r_137_139.patch,6,37,0
Chart,5,chart5_Seed16_r_137_139.patch,7,36,0
Chart,5,chart5_Seed16_r_137_139.patch,8,37,0
Chart,5,chart5_Seed16_r_137_139.patch,9,39,0
Chart,5,chart5_Seed16_r_137_139.patch,10,41,0
Chart,5,chart5_Seed2_r_137_40.patch,1,35,0
Chart,5,chart5_Seed2_r_137_40.patch,2,37,0
Chart,5,chart5_Seed2_r_137_40.patch,3,35,0
Chart,5,chart5_Seed2_r_137_40.patch,4,37,0
Chart,5,chart5_Seed2_r_137_40.patch,5,35,0
Chart,5,chart5_Seed2_r_137_40.patch,6,37,0
Chart,5,chart5_Seed2_r_137_40.patch,7,36,0
Chart,5,chart5_Seed2_r_137_40.patch,8,37,0
Chart,5,chart5_Seed2_r_137_40.patch,9,39,0
Chart,5,chart5_Seed2_r_137_40.patch,10,41,0
Chart,5,chart5_Seed6_r_136_40.patch,1,35,0
Chart,5,chart5_Seed6_r_136_40.patch,2,37,0
Chart,5,chart5_Seed6_r_136_40.patch,3,35,0
Chart,5,chart5_Seed6_r_136_40.patch,4,37,0
Chart,5,chart5_Seed6_r_136_40.patch,5,35,0
Chart,5,chart5_Seed6_r_136_40.patch,6,37,0
Chart,5,chart5_Seed6_r_136_40.patch,7,36,0
Chart,5,chart5_Seed6_r_136_40.patch,8,37,0
Chart,5,chart5_Seed6_r_136_40.patch,9,39,0
Chart,5,chart5_Seed6_r_136_40.patch,10,41,0
Closure,107,closure107_Seed11_d_197.patch,1,4,0
Closure,107,closure107_Seed11_d_197.patch,2,5,0
Closure,107,closure107_Seed11_d_197.patch,3,4,0
Closure,107,closure107_Seed11_d_197.patch,4,5,0
Closure,107,closure107_Seed11_d_197.patch,5,4,0
Closure,107,closure107_Seed11_d_197.patch,6,4,0
Closure,107,closure107_Seed11_d_197.patch,7,4,0
Closure,107,closure107_Seed11_d_197.patch,8,5,0
Closure,107,closure107_Seed11_d_197.patch,9,5,0
Closure,107,closure107_Seed11_d_197.patch,10,4,0
Closure,107,closure107_Seed16_d_204.patch,1,4,0
Closure,107,closure107_Seed16_d_204.patch,2,5,0
Closure,107,closure107_Seed16_d_204.patch,3,4,0
Closure,107,closure107_Seed16_d_204.patch,4,5,0
Closure,107,closure107_Seed16_d_204.patch,5,4,0
Closure,107,closure107_Seed16_d_204.patch,6,4,0
Closure,107,closure107_Seed16_d_204.patch,7,4,0
Closure,107,closure107_Seed16_d_204.patch,8,5,0
Closure,107,closure107_Seed16_d_204.patch,9,5,0
Closure,107,closure107_Seed16_d_204.patch,10,4,0
Closure,107,closure107_Seed1_r_197_128.patch,1,4,0
Closure,107,closure107_Seed1_r_197_128.patch,2,5,0
Closure,107,closure107_Seed1_r_197_128.patch,3,4,1
Closure,107,closure107_Seed1_r_197_128.patch,4,5,0
Closure,107,closure107_Seed1_r_197_128.patch,5,4,0
Closure,107,closure107_Seed1_r_197_128.patch,6,4,0
Closure,107,closure107_Seed1_r_197_128.patch,7,4,0
Closure,107,closure107_Seed1_r_197_128.patch,8,5,0
Closure,107,closure107_Seed1_r_197_128.patch,9,5,0
Closure,107,closure107_Seed1_r_197_128.patch,10,4,1
Closure,107,closure107_Seed20_r_204_127.patch,1,4,0
Closure,107,closure107_Seed20_r_204_127.patch,2,5,0
Closure,107,closure107_Seed20_r_204_127.patch,3,4,0
Closure,107,closure107_Seed20_r_204_127.patch,4,5,0
Closure,107,closure107_Seed20_r_204_127.patch,5,4,0
Closure,107,closure107_Seed20_r_204_127.patch,6,4,0
Closure,107,closure107_Seed20_r_204_127.patch,7,4,0
Closure,107,closure107_Seed20_r_204_127.patch,8,5,0
Closure,107,closure107_Seed20_r_204_127.patch,9,5,0
Closure,107,closure107_Seed20_r_204_127.patch,10,4,0
Closure,107,closure107_Seed2_r_206_147.patch,1,4,0
Closure,107,closure107_Seed2_r_206_147.patch,2,5,0
Closure,107,closure107_Seed2_r_206_147.patch,3,4,0
Closure,107,closure107_Seed2_r_206_147.patch,4,5,0
Closure,107,closure107_Seed2_r_206_147.patch,5,4,0
Closure,107,closure107_Seed2_r_206_147.patch,6,4,0
Closure,107,closure107_Seed2_r_206_147.patch,7,4,0
Closure,107,closure107_Seed2_r_206_147.patch,8,5,0
Closure,107,closure107_Seed2_r_206_147.patch,9,5,0
Closure,107,closure107_Seed2_r_206_147.patch,10,4,0
Closure,107,closure107_Seed3_r_205_176.patch,1,4,0
Closure,107,closure107_Seed3_r_205_176.patch,2,5,0
Closure,107,closure107_Seed3_r_205_176.patch,3,4,0
Closure,107,closure107_Seed3_r_205_176.patch,4,5,0
Closure,107,closure107_Seed3_r_205_176.patch,5,4,0
Closure,107,closure107_Seed3_r_205_176.patch,6,4,0
Closure,107,closure107_Seed3_r_205_176.patch,7,4,0
Closure,107,closure107_Seed3_r_205_176.patch,8,5,0
Closure,107,closure107_Seed3_r_205_176.patch,9,5,0
Closure,107,closure107_Seed3_r_205_176.patch,10,4,0
Closure,107,closure107_Seed4_d_205.patch,1,4,0
Closure,107,closure107_Seed4_d_205.patch,2,5,0
Closure,107,closure107_Seed4_d_205.patch,3,4,0
Closure,107,closure107_Seed4_d_205.patch,4,5,0
Closure,107,closure107_Seed4_d_205.patch,5,4,0
Closure,107,closure107_Seed4_d_205.patch,6,4,0
Closure,107,closure107_Seed4_d_205.patch,7,4,0
Closure,107,closure107_Seed4_d_205.patch,8,5,0
Closure,107,closure107_Seed4_d_205.patch,9,5,0
Closure,107,closure107_Seed4_d_205.patch,10,4,0
Closure,107,closure107_Seed5_r_197_176.patch,1,4,0
Closure,107,closure107_Seed5_r_197_176.patch,2,5,0
Closure,107,closure107_Seed5_r_197_176.patch,3,4,0
Closure,107,closure107_Seed5_r_197_176.patch,4,5,0
Closure,107,closure107_Seed5_r_197_176.patch,5,4,0
Closure,107,closure107_Seed5_r_197_176.patch,6,4,0
Closure,107,closure107_Seed5_r_197_176.patch,7,4,0
Closure,107,closure107_Seed5_r_197_176.patch,8,5,0
Closure,107,closure107_Seed5_r_197_176.patch,9,5,0
Closure,107,closure107_Seed5_r_197_176.patch,10,4,0
Closure,107,closure107_Seed6_r_205_127.patch,1,4,0
Closure,107,closure107_Seed6_r_205_127.patch,2,5,0
Closure,107,closure107_Seed6_r_205_127.patch,3,4,0
Closure,107,closure107_Seed6_r_205_127.patch,4,5,0
Closure,107,closure107_Seed6_r_205_127.patch,5,4,0
Closure,107,closure107_Seed6_r_205_127.patch,6,4,0
Closure,107,closure107_Seed6_r_205_127.patch,7,4,0
Closure,107,closure107_Seed6_r_205_127.patch,8,5,0
Closure,107,closure107_Seed6_r_205_127.patch,9,5,0
Closure,107,closure107_Seed6_r_205_127.patch,10,4,0
Closure,107,closure107_Seed7_r_205_147.patch,1,4,0
Closure,107,closure107_Seed7_r_205_147.patch,2,5,0
Closure,107,closure107_Seed7_r_205_147.patch,3,4,0
Closure,107,closure107_Seed7_r_205_147.patch,4,5,0
Closure,107,closure107_Seed7_r_205_147.patch,5,4,0
Closure,107,closure107_Seed7_r_205_147.patch,6,4,0
Closure,107,closure107_Seed7_r_205_147.patch,7,4,0
Closure,107,closure107_Seed7_r_205_147.patch,8,5,0
Closure,107,closure107_Seed7_r_205_147.patch,9,5,0
Closure,107,closure107_Seed7_r_205_147.patch,10,4,0
Closure,115,closure115_Seed14_d_250.patch,1,11,0
Closure,115,closure115_Seed14_d_250.patch,2,8,0
Closure,115,closure115_Seed14_d_250.patch,3,12,0
